ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_44e7cd04,ST013,2025-04-01 17:47:36,2025-04-02 01:19:58,70.91,11.17,93.68,7,58.51,8.36,-0.82,INFEASIBLE
EV_8ab3c845,ST020,2025-04-01 17:47:59,2025-04-02 03:44:15,89.13,13.81,98.09,7,75.11,10.73,-0.79,INFEASIBLE
EV_6c6fd32f,ST017,2025-04-01 17:48:50,2025-04-01 20:39:41,80.4,5.62,98.06,22,74.32,3.38,-0.53,INFEASIBLE
EV_2948c081,ST005,2025-04-01 17:49:18,2025-04-01 20:57:00,97.99,8.01,97.97,22,88.15,4.01,-0.88,INFEASIBLE
EV_31161e1b,ST003,2025-04-01 17:49:43,2025-04-02 03:45:09,86.87,5.38,89.91,7,73.43,10.49,-0.57,INFEASIBLE
EV_dfc3e6f2,ST004,2025-04-01 17:49:53,2025-04-01 18:39:26,89.48,11.59,86.8,50,67.3,1.35,-0.52,INFEASIBLE
EV_5d496087,ST007,2025-04-01 17:50:39,2025-04-01 18:26:12,92.59,12.5,81.83,50,64.19,1.28,-0.69,INFEASIBLE
EV_b3c0cdb8,ST013,2025-04-01 17:50:58,2025-04-01 18:45:59,76.06,6.44,93.79,50,66.44,1.33,-0.41,INFEASIBLE
EV_6137e4a2,ST004,2025-04-01 17:51:05,2025-04-02 00:21:54,95.97,10.34,89.76,11,76.22,6.93,-0.42,INFEASIBLE
EV_12499f2d,ST014,2025-04-01 17:51:53,2025-04-02 01:54:06,70.41,9.84,94.71,7,59.76,8.54,-0.5,INFEASIBLE
EV_e555f4f6,ST010,2025-04-01 17:52:13,2025-04-01 18:12:20,83.79,17.91,82.6,50,54.2,1.08,-0.75,INFEASIBLE
EV_16031ba8,ST015,2025-04-01 17:52:38,2025-04-02 00:23:29,98.56,10.81,85.38,11,73.49,6.68,-0.17,INFEASIBLE
EV_b8db9b40,ST013,2025-04-01 17:52:55,2025-04-02 02:12:00,81.16,17.92,98.15,7,65.12,9.3,-0.98,INFEASIBLE
EV_4d7e8dfd,ST009,2025-04-01 17:53:04,2025-04-01 18:13:22,76.99,13.86,98.34,50,65.04,1.3,-0.96,INFEASIBLE
EV_573fec42,ST002,2025-04-01 17:53:14,2025-04-02 05:07:19,89.47,8.74,98.35,7,80.18,11.45,-0.22,INFEASIBLE
EV_93cea941,ST016,2025-04-01 17:53:25,2025-04-01 20:40:55,92.73,11.92,94.96,22,77.0,3.5,-0.71,INFEASIBLE
EV_61e91c2f,ST012,2025-04-01 17:54:51,2025-04-02 02:45:05,85.22,16.86,91.03,7,63.21,9.03,-0.19,INFEASIBLE
EV_db6a90e1,ST008,2025-04-01 17:55:16,2025-04-01 20:03:01,71.37,6.07,95.26,22,63.65,2.89,-0.76,INFEASIBLE
EV_3b713ff1,ST005,2025-04-01 17:55:39,2025-04-01 20:10:38,73.28,15.41,86.95,22,52.42,2.38,-0.13,INFEASIBLE
EV_94a88371,ST019,2025-04-01 17:56:10,2025-04-01 23:09:39,75.28,11.54,98.95,11,65.8,5.98,-0.76,INFEASIBLE
EV_fde25c8d,ST012,2025-04-01 17:56:39,2025-04-01 22:23:06,72.43,12.37,89.1,11,55.58,5.05,-0.61,INFEASIBLE
EV_a2f2f779,ST015,2025-04-01 17:57:02,2025-04-02 04:23:43,94.0,14.86,94.0,7,74.4,10.63,-0.18,INFEASIBLE
EV_96ef1acc,ST011,2025-04-01 17:57:06,2025-04-02 05:11:57,97.47,11.48,96.86,7,83.22,11.89,-0.64,INFEASIBLE
EV_129eb5c7,ST016,2025-04-01 17:57:51,2025-04-01 18:55:15,74.44,12.04,94.92,50,61.69,1.23,-0.28,INFEASIBLE
EV_2187d891,ST016,2025-04-01 17:59:09,2025-04-02 04:24:38,99.9,12.59,90.72,7,78.06,11.15,-0.73,INFEASIBLE
EV_ff3ddf65,ST018,2025-04-01 18:00:11,2025-04-01 20:53:42,87.5,12.89,90.17,22,67.63,3.07,-0.18,INFEASIBLE
EV_908a530e,ST002,2025-04-01 18:00:12,2025-04-02 01:41:17,86.96,15.99,83.23,7,58.47,8.35,-0.67,INFEASIBLE
EV_a8d0816f,ST008,2025-04-01 18:00:34,2025-04-02 03:12:40,91.73,19.95,91.51,7,65.65,9.38,-0.18,INFEASIBLE
EV_b9a55554,ST014,2025-04-01 18:01:27,2025-04-01 20:40:19,92.27,14.1,88.18,22,68.35,3.11,-0.46,INFEASIBLE
EV_107d77ec,ST006,2025-04-01 18:01:34,2025-04-02 02:18:58,77.15,15.87,94.09,7,60.35,8.62,-0.33,INFEASIBLE
EV_4a3ecfcb,ST002,2025-04-01 18:01:50,2025-04-02 01:14:14,79.61,13.65,85.42,7,57.13,8.16,-0.96,INFEASIBLE
EV_890fbcc4,ST012,2025-04-01 18:02:39,2025-04-01 22:44:04,82.42,8.43,80.48,11,59.38,5.4,-0.71,INFEASIBLE
EV_8da99e2c,ST007,2025-04-01 18:03:38,2025-04-02 04:05:18,92.12,19.02,99.52,7,74.16,10.59,-0.57,INFEASIBLE
EV_77c3b52b,ST015,2025-04-01 18:04:09,2025-04-01 20:14:43,93.51,9.0,80.8,22,67.13,3.05,-0.88,INFEASIBLE
EV_43c92c19,ST002,2025-04-01 18:04:18,2025-04-01 23:51:54,87.71,15.07,97.61,11,72.4,6.58,-0.79,INFEASIBLE
EV_ebb1b1eb,ST007,2025-04-01 18:04:59,2025-04-02 03:34:01,90.77,5.59,80.53,7,68.03,9.72,-0.23,INFEASIBLE
EV_1d18dbcb,ST010,2025-04-01 18:05:01,2025-04-01 19:48:49,83.07,14.85,81.31,22,55.21,2.51,-0.78,INFEASIBLE
EV_9d8d862b,ST001,2025-04-01 18:05:21,2025-04-01 23:45:26,87.54,16.81,94.12,11,67.67,6.15,-0.48,INFEASIBLE
EV_2b6a274c,ST011,2025-04-01 18:05:53,2025-04-02 04:18:11,85.48,5.3,95.03,7,76.71,10.96,-0.75,INFEASIBLE
EV_6fc82038,ST012,2025-04-01 18:05:59,2025-04-01 19:56:38,85.35,19.04,91.12,22,61.51,2.8,-0.95,INFEASIBLE
EV_a99618ed,ST003,2025-04-01 18:06:23,2025-04-01 20:23:44,87.7,11.06,91.24,22,70.32,3.2,-0.91,INFEASIBLE
EV_9b7d8671,ST017,2025-04-01 18:07:12,2025-04-01 22:25:48,71.33,6.07,83.53,11,55.25,5.02,-0.71,INFEASIBLE
EV_f9811b09,ST003,2025-04-01 18:07:46,2025-04-01 19:36:55,71.75,19.97,83.76,22,45.77,2.08,-0.59,INFEASIBLE
EV_6474b8bc,ST007,2025-04-01 18:08:20,2025-04-01 19:10:31,88.45,9.52,83.71,50,65.62,1.31,-0.28,INFEASIBLE
EV_c4510708,ST003,2025-04-01 18:08:23,2025-04-02 03:13:22,79.33,7.85,89.26,7,64.58,9.23,-0.14,INFEASIBLE
EV_7d0540eb,ST013,2025-04-01 18:08:24,2025-04-02 03:55:45,90.92,8.67,87.65,7,71.81,10.26,-0.47,INFEASIBLE
EV_d998f740,ST008,2025-04-01 18:08:31,2025-04-01 20:09:26,81.41,13.84,81.62,22,55.18,2.51,-0.49,INFEASIBLE
EV_8df7a059,ST016,2025-04-01 18:08:51,2025-04-01 21:06:49,81.14,7.21,95.71,22,71.81,3.26,-0.3,INFEASIBLE
EV_fb231360,ST001,2025-04-01 18:09:21,2025-04-01 20:42:59,97.27,16.28,95.41,22,76.97,3.5,-0.94,INFEASIBLE
EV_1db6ce49,ST012,2025-04-01 18:09:33,2025-04-01 19:15:01,93.3,10.6,89.3,50,73.42,1.47,-0.38,INFEASIBLE
EV_deadd7a4,ST012,2025-04-01 18:09:37,2025-04-01 20:38:15,99.76,15.9,84.04,22,67.98,3.09,-0.61,INFEASIBLE
EV_bfe4477b,ST020,2025-04-01 18:09:44,2025-04-02 00:52:00,98.38,17.5,98.97,11,80.15,7.29,-0.58,INFEASIBLE
EV_9cd9d126,ST011,2025-04-01 18:09:52,2025-04-02 02:24:04,85.9,15.06,87.9,7,62.56,8.94,-0.7,INFEASIBLE
EV_490a0c96,ST012,2025-04-01 18:10:03,2025-04-02 03:45:23,79.9,10.97,99.94,7,71.09,10.16,-0.57,INFEASIBLE
EV_ca32c3b2,ST017,2025-04-01 18:10:34,2025-04-02 03:56:58,81.22,5.69,90.85,7,69.17,9.88,-0.11,INFEASIBLE
EV_cb03e99e,ST003,2025-04-01 18:10:38,2025-04-01 21:40:36,89.77,6.45,97.54,22,81.77,3.72,-0.22,INFEASIBLE
EV_71080daf,ST005,2025-04-01 18:11:23,2025-04-01 21:39:56,98.59,12.17,98.91,22,85.51,3.89,-0.41,INFEASIBLE
EV_60b11557,ST004,2025-04-01 18:11:40,2025-04-01 23:08:05,70.96,11.51,93.76,11,58.36,5.31,-0.37,INFEASIBLE
EV_c06152d3,ST012,2025-04-01 18:11:59,2025-04-01 23:23:24,86.45,14.21,91.35,11,66.7,6.06,-0.87,INFEASIBLE
EV_b04caf33,ST019,2025-04-01 18:12:24,2025-04-01 22:36:11,78.1,19.6,85.76,11,51.67,4.7,-0.3,INFEASIBLE
EV_cbbe9fe7,ST020,2025-04-01 18:12:34,2025-04-01 18:48:17,88.16,11.77,82.92,50,62.72,1.25,-0.66,INFEASIBLE
EV_47799e41,ST013,2025-04-01 18:12:35,2025-04-02 03:09:57,84.89,17.89,95.5,7,65.88,9.41,-0.46,INFEASIBLE
EV_1fe8c63e,ST013,2025-04-01 18:13:20,2025-04-01 19:01:32,82.98,6.33,92.88,50,71.82,1.44,-0.63,INFEASIBLE
EV_bf0e4c9a,ST011,2025-04-01 18:13:53,2025-04-01 18:53:25,89.68,9.07,86.26,50,69.23,1.38,-0.73,INFEASIBLE
EV_c67d37ff,ST008,2025-04-01 18:13:58,2025-04-01 21:16:32,96.94,13.04,92.17,22,76.71,3.49,-0.44,INFEASIBLE
EV_b3578dfe,ST005,2025-04-01 18:15:03,2025-04-02 02:32:13,74.39,15.13,98.23,7,61.82,8.83,-0.55,INFEASIBLE
EV_74eec745,ST018,2025-04-01 18:15:49,2025-04-02 02:43:03,71.91,6.18,96.7,7,65.1,9.3,-0.85,INFEASIBLE
EV_d2d6aad8,ST016,2025-04-01 18:15:56,2025-04-01 21:28:50,90.87,10.95,94.68,22,76.08,3.46,-0.24,INFEASIBLE
EV_458176d5,ST002,2025-04-01 18:16:41,2025-04-01 20:47:15,94.35,9.56,81.8,22,68.16,3.1,-0.59,INFEASIBLE
EV_7c567dd9,ST013,2025-04-01 18:17:46,2025-04-02 01:21:33,71.85,5.96,81.22,7,54.08,7.73,-0.66,INFEASIBLE
EV_72f7bb0f,ST013,2025-04-01 18:18:37,2025-04-01 20:54:11,83.72,13.84,90.78,22,64.41,2.93,-0.34,INFEASIBLE
EV_73663ee8,ST010,2025-04-01 18:20:49,2025-04-02 00:36:49,89.31,12.92,95.85,11,74.06,6.73,-0.47,INFEASIBLE
EV_73440749,ST016,2025-04-01 18:22:01,2025-04-02 03:36:17,99.69,13.3,84.57,7,71.05,10.15,-0.91,INFEASIBLE
EV_0cc90d55,ST011,2025-04-01 18:22:28,2025-04-01 20:02:21,73.91,17.69,80.24,22,46.23,2.1,-0.44,INFEASIBLE
EV_b1dcfa38,ST004,2025-04-01 18:22:29,2025-04-02 03:08:35,96.7,15.13,82.82,7,65.45,9.35,-0.58,INFEASIBLE
EV_249d0c31,ST014,2025-04-01 18:22:41,2025-04-02 03:31:15,76.56,5.98,91.07,7,65.15,9.31,-0.16,INFEASIBLE
EV_740927a8,ST010,2025-04-01 18:22:44,2025-04-02 02:55:12,80.59,15.04,95.54,7,64.87,9.27,-0.73,INFEASIBLE
EV_6061a046,ST011,2025-04-01 18:22:50,2025-04-02 01:10:43,74.88,18.92,91.7,7,54.5,7.79,-0.99,INFEASIBLE
EV_ddcd1276,ST003,2025-04-01 18:23:13,2025-04-01 23:55:23,99.35,14.86,82.15,11,66.86,6.08,-0.54,INFEASIBLE
EV_5ea09e89,ST016,2025-04-01 18:23:58,2025-04-02 05:14:35,96.64,9.23,91.13,7,79.14,11.31,-0.46,INFEASIBLE
EV_e1e81694,ST016,2025-04-01 18:24:08,2025-04-01 18:55:31,84.29,15.96,82.38,50,55.98,1.12,-0.6,INFEASIBLE
EV_ca3e8e05,ST003,2025-04-01 18:24:53,2025-04-02 02:53:09,89.85,12.06,80.08,7,61.11,8.73,-0.26,INFEASIBLE
EV_cd052c84,ST001,2025-04-01 18:25:11,2025-04-01 21:39:36,70.47,18.41,81.1,11,44.18,4.02,-0.78,INFEASIBLE
EV_e979faaa,ST013,2025-04-01 18:25:17,2025-04-01 23:42:44,85.9,19.46,98.66,11,68.03,6.18,-0.89,INFEASIBLE
EV_472a4be3,ST004,2025-04-01 18:25:24,2025-04-02 03:53:26,92.6,12.44,91.42,7,73.13,10.45,-0.98,INFEASIBLE
EV_9b5cf6ad,ST001,2025-04-01 18:25:37,2025-04-01 19:19:07,78.75,8.36,88.2,50,62.87,1.26,-0.37,INFEASIBLE
EV_d497a9d8,ST014,2025-04-01 18:25:37,2025-04-02 03:48:50,95.14,9.7,83.63,7,70.34,10.05,-0.66,INFEASIBLE
EV_3ed93c8b,ST012,2025-04-01 18:25:45,2025-04-01 22:46:59,73.19,9.55,87.78,11,57.26,5.21,-0.85,INFEASIBLE
EV_8143b64d,ST012,2025-04-01 18:25:58,2025-04-02 05:29:22,98.58,14.9,96.12,7,80.06,11.44,-0.38,INFEASIBLE
EV_83ddd155,ST005,2025-04-01 18:25:59,2025-04-02 03:17:40,79.3,9.67,91.87,7,65.19,9.31,-0.45,INFEASIBLE
EV_126caea0,ST002,2025-04-01 18:26:40,2025-04-02 04:44:37,94.06,7.61,90.61,7,78.07,11.15,-0.85,INFEASIBLE
EV_6c0f7b07,ST013,2025-04-01 18:27:29,2025-04-01 23:33:12,79.79,8.49,83.02,11,59.47,5.41,-0.31,INFEASIBLE
EV_1dee58fa,ST002,2025-04-01 18:27:36,2025-04-01 21:05:31,80.93,16.8,97.97,22,65.69,2.99,-0.35,INFEASIBLE
EV_05ef064f,ST017,2025-04-01 18:27:53,2025-04-01 22:21:45,70.81,13.16,80.5,11,47.69,4.34,-0.44,INFEASIBLE
EV_747ccaf3,ST019,2025-04-01 18:28:33,2025-04-02 02:01:35,72.5,9.72,87.39,7,56.31,8.04,-0.49,INFEASIBLE
EV_e61810d9,ST020,2025-04-01 18:28:39,2025-04-02 00:21:10,95.2,16.12,91.85,11,72.09,6.55,-0.68,INFEASIBLE
EV_8819e89c,ST006,2025-04-01 18:28:53,2025-04-01 18:54:14,87.44,19.95,85.18,50,57.03,1.14,-0.72,INFEASIBLE
EV_8d0ca418,ST012,2025-04-01 18:29:00,2025-04-02 03:35:27,95.35,15.57,85.6,7,66.78,9.54,-0.43,INFEASIBLE
EV_f4603db0,ST017,2025-04-01 18:29:20,2025-04-02 04:15:44,79.76,7.08,97.83,7,72.39,10.34,-0.57,INFEASIBLE
EV_74446e02,ST003,2025-04-01 18:30:52,2025-04-01 20:45:48,94.1,13.01,83.23,22,66.08,3.0,-0.75,INFEASIBLE
EV_23009a48,ST019,2025-04-01 18:31:07,2025-04-02 03:47:45,94.26,6.46,82.26,7,71.45,10.21,-0.93,INFEASIBLE
EV_44ac482f,ST020,2025-04-01 18:33:47,2025-04-01 19:13:23,77.67,19.23,95.34,50,59.12,1.18,-0.52,INFEASIBLE
EV_6609c0d7,ST008,2025-04-01 18:34:45,2025-04-02 03:47:12,91.59,15.05,89.69,7,68.36,9.77,-0.56,INFEASIBLE
EV_e9114b6f,ST013,2025-04-01 18:34:47,2025-04-02 01:03:43,96.06,8.51,84.75,11,73.23,6.66,-0.18,INFEASIBLE
EV_f53822da,ST020,2025-04-01 18:35:16,2025-04-02 00:24:42,72.13,18.38,83.55,7,47.01,6.72,-0.89,INFEASIBLE
EV_5877ca50,ST010,2025-04-01 18:35:20,2025-04-02 03:04:13,92.7,15.18,83.17,7,63.03,9.0,-0.52,INFEASIBLE
EV_51007ec8,ST012,2025-04-01 18:35:24,2025-04-01 19:48:44,98.65,9.48,94.87,50,84.24,1.68,-0.46,INFEASIBLE
EV_09a06b0c,ST010,2025-04-01 18:35:36,2025-04-02 03:17:56,82.42,11.11,93.11,7,67.58,9.65,-0.95,INFEASIBLE
EV_a17def68,ST009,2025-04-01 18:35:38,2025-04-02 03:21:55,89.31,18.74,94.89,7,68.01,9.72,-0.94,INFEASIBLE
EV_3c136783,ST005,2025-04-01 18:36:05,2025-04-02 03:30:57,82.72,9.86,91.26,7,67.33,9.62,-0.7,INFEASIBLE
EV_2d37f91c,ST005,2025-04-01 18:36:26,2025-04-01 23:50:16,84.7,5.1,80.15,11,63.57,5.78,-0.55,INFEASIBLE
EV_274a2fc2,ST018,2025-04-01 18:37:02,2025-04-01 19:05:46,96.87,13.14,86.6,50,71.16,1.42,-0.94,INFEASIBLE
EV_56636324,ST003,2025-04-01 18:37:19,2025-04-01 23:35:33,77.47,8.04,80.5,11,56.14,5.1,-0.13,INFEASIBLE
EV_e270b958,ST004,2025-04-01 18:38:00,2025-04-01 19:20:13,72.7,16.42,88.09,50,52.1,1.04,-0.34,INFEASIBLE
EV_b2650f04,ST014,2025-04-01 18:38:14,2025-04-01 19:26:34,78.06,18.95,94.13,50,58.69,1.17,-0.37,INFEASIBLE
EV_b9494193,ST013,2025-04-01 18:38:41,2025-04-01 23:20:05,77.36,11.98,83.59,11,55.4,5.04,-0.35,INFEASIBLE
EV_24e777c0,ST002,2025-04-01 18:38:57,2025-04-02 01:53:48,79.1,19.61,88.63,7,54.59,7.8,-0.55,INFEASIBLE
EV_b1f9adff,ST015,2025-04-01 18:39:12,2025-04-01 20:16:23,83.28,17.36,85.93,22,57.1,2.6,-0.98,INFEASIBLE
EV_c1357fc1,ST008,2025-04-01 18:39:14,2025-04-02 05:27:58,91.52,7.43,95.7,7,80.78,11.54,-0.73,INFEASIBLE
EV_cb5ac283,ST019,2025-04-01 18:39:51,2025-04-02 02:10:57,93.11,5.93,97.64,11,85.39,7.76,-0.24,INFEASIBLE
EV_fb0184f6,ST010,2025-04-01 18:40:45,2025-04-02 01:15:35,95.28,13.76,97.57,11,79.85,7.26,-0.68,INFEASIBLE
EV_6a8a3a78,ST005,2025-04-01 18:41:20,2025-04-02 03:10:27,79.52,10.47,90.22,7,63.42,9.06,-0.57,INFEASIBLE
EV_73d76b29,ST007,2025-04-01 18:41:34,2025-04-01 19:07:04,80.1,12.03,94.1,50,65.74,1.31,-0.89,INFEASIBLE
EV_a95f8c01,ST006,2025-04-01 18:41:44,2025-04-01 23:55:40,85.24,14.83,88.8,11,63.06,5.73,-0.5,INFEASIBLE
EV_601085e3,ST003,2025-04-01 18:42:14,2025-04-02 03:42:56,86.9,10.31,84.95,7,64.86,9.27,-0.25,INFEASIBLE
EV_f0ff37e5,ST014,2025-04-01 18:42:16,2025-04-01 20:42:47,99.09,16.69,81.48,22,64.2,2.92,-0.91,INFEASIBLE
EV_2236957b,ST015,2025-04-01 18:42:18,2025-04-02 02:43:44,80.31,11.83,88.72,7,61.75,8.82,-0.8,INFEASIBLE
EV_5a25616f,ST010,2025-04-01 18:42:49,2025-04-02 02:34:59,75.69,10.48,89.85,7,60.08,8.58,-0.71,INFEASIBLE
EV_5e932953,ST017,2025-04-01 18:43:00,2025-04-01 20:08:15,70.47,15.9,85.8,22,49.25,2.24,-0.82,INFEASIBLE
EV_4089ed90,ST017,2025-04-01 18:43:08,2025-04-02 04:29:05,93.0,18.2,92.46,7,69.07,9.87,-0.1,INFEASIBLE
EV_97132534,ST007,2025-04-01 18:43:26,2025-04-02 03:13:41,81.82,6.09,84.33,7,64.01,9.14,-0.64,INFEASIBLE
EV_20e6871b,ST005,2025-04-01 18:43:38,2025-04-01 19:38:28,79.18,10.03,88.72,50,62.3,1.25,-0.33,INFEASIBLE
EV_53a22146,ST017,2025-04-01 18:43:47,2025-04-01 23:30:55,87.23,19.14,88.75,11,60.72,5.52,-0.73,INFEASIBLE
EV_7c57707a,ST008,2025-04-01 18:44:05,2025-04-01 23:15:16,73.54,9.53,82.64,11,53.76,4.89,-0.37,INFEASIBLE
EV_f91c7efa,ST020,2025-04-01 18:44:11,2025-04-01 23:54:06,74.13,15.83,95.93,11,59.38,5.4,-0.23,INFEASIBLE
EV_3cd24e34,ST010,2025-04-01 18:44:19,2025-04-01 20:49:02,78.45,19.08,81.96,22,49.33,2.24,-0.16,INFEASIBLE
EV_17ca0d1d,ST009,2025-04-01 18:44:19,2025-04-02 03:39:23,75.31,14.14,98.03,7,63.17,9.02,-0.11,INFEASIBLE
EV_d113ba34,ST015,2025-04-01 18:45:06,2025-04-01 22:24:28,73.44,15.12,83.94,11,50.53,4.59,-0.94,INFEASIBLE
EV_5be2330c,ST015,2025-04-01 18:45:24,2025-04-02 04:22:42,96.5,15.78,91.78,7,73.34,10.48,-0.86,INFEASIBLE
EV_ad933e12,ST002,2025-04-01 18:45:41,2025-04-01 19:24:15,86.41,14.0,96.92,50,71.65,1.43,-0.79,INFEASIBLE
EV_8a763d3d,ST014,2025-04-01 18:46:03,2025-04-02 01:34:15,96.68,10.09,93.42,11,80.57,7.32,-0.52,INFEASIBLE
EV_b87d5bc0,ST014,2025-04-01 18:46:08,2025-04-02 03:07:37,72.35,8.1,96.51,7,63.97,9.14,-0.78,INFEASIBLE
EV_70dcff04,ST008,2025-04-01 18:46:13,2025-04-02 06:59:23,98.99,8.35,97.17,7,87.92,12.56,-0.34,INFEASIBLE
EV_640cd0ee,ST008,2025-04-01 18:46:20,2025-04-02 04:13:17,94.78,16.76,93.29,7,72.54,10.36,-0.91,INFEASIBLE
EV_17a4e307,ST013,2025-04-01 18:47:18,2025-04-01 19:27:07,98.35,17.36,82.84,50,64.4,1.29,-0.62,INFEASIBLE
EV_1a491d56,ST009,2025-04-01 18:47:37,2025-04-02 02:40:37,71.08,7.4,89.55,7,58.4,8.34,-0.46,INFEASIBLE
EV_9c919fd5,ST019,2025-04-01 18:47:51,2025-04-02 00:26:22,89.46,8.93,80.79,11,64.27,5.84,-0.2,INFEASIBLE
EV_2c0da001,ST016,2025-04-01 18:49:33,2025-04-01 19:34:58,90.43,9.99,82.04,50,65.14,1.3,-0.55,INFEASIBLE
EV_baa67b39,ST008,2025-04-01 18:49:34,2025-04-02 04:25:09,77.21,8.35,96.36,7,67.95,9.71,-0.11,INFEASIBLE
EV_0ff5072d,ST020,2025-04-01 18:49:36,2025-04-02 01:08:25,88.39,5.35,88.62,11,73.61,6.69,-0.38,INFEASIBLE
EV_bbbc33c8,ST016,2025-04-01 18:50:25,2025-04-02 00:53:56,97.87,10.52,84.43,11,72.33,6.58,-0.52,INFEASIBLE
EV_718076da,ST020,2025-04-01 18:51:23,2025-04-02 01:00:18,84.94,7.68,90.51,11,70.36,6.4,-0.25,INFEASIBLE
EV_a0c94cc7,ST004,2025-04-01 18:51:23,2025-04-01 19:21:43,92.86,12.63,83.6,50,65.91,1.32,-0.81,INFEASIBLE
EV_0df1205e,ST020,2025-04-01 18:51:26,2025-04-01 21:00:46,76.93,6.56,89.32,22,63.66,2.89,-0.74,INFEASIBLE
EV_c69114a2,ST010,2025-04-01 18:51:29,2025-04-02 04:21:50,96.43,10.64,84.12,7,70.86,10.12,-0.62,INFEASIBLE
EV_93bbb1ea,ST003,2025-04-01 18:51:33,2025-04-01 21:43:14,97.66,14.28,96.19,22,79.99,3.64,-0.77,INFEASIBLE
EV_5c65d240,ST020,2025-04-01 18:51:35,2025-04-01 19:16:07,86.43,7.64,87.14,50,68.72,1.37,-0.97,INFEASIBLE
EV_ca075875,ST014,2025-04-01 18:52:30,2025-04-02 04:16:29,80.71,8.63,98.02,7,72.14,10.31,-0.91,INFEASIBLE
EV_cf1a9927,ST020,2025-04-01 18:52:42,2025-04-02 04:52:31,84.05,5.48,90.5,7,71.46,10.21,-0.21,INFEASIBLE
EV_ae65ff0d,ST004,2025-04-01 18:53:03,2025-04-01 21:14:32,90.21,10.76,90.1,22,71.57,3.25,-0.9,INFEASIBLE
EV_e979509b,ST011,2025-04-01 18:53:29,2025-04-01 21:34:29,82.98,13.32,93.89,22,66.85,3.04,-0.36,INFEASIBLE
EV_5c184b4d,ST016,2025-04-01 18:53:29,2025-04-02 00:40:42,89.8,16.97,90.57,11,66.08,6.01,-0.22,INFEASIBLE
EV_91a7f95f,ST003,2025-04-01 18:55:05,2025-04-02 01:22:14,87.71,7.04,89.67,11,72.47,6.59,-0.14,INFEASIBLE
EV_4c7e3e20,ST020,2025-04-01 18:55:10,2025-04-02 02:39:47,73.01,9.02,90.52,7,59.51,8.5,-0.76,INFEASIBLE
EV_5f3d9c4d,ST002,2025-04-01 18:55:26,2025-04-02 02:34:51,98.45,6.91,99.08,11,90.74,8.25,-0.59,INFEASIBLE
EV_20d6bd7e,ST015,2025-04-01 18:55:47,2025-04-02 06:52:16,99.97,6.72,91.88,7,85.14,12.16,-0.22,INFEASIBLE
EV_2c7d1c51,ST003,2025-04-01 18:55:54,2025-04-02 04:03:52,82.44,12.51,93.52,7,66.78,9.54,-0.41,INFEASIBLE
EV_147e072f,ST020,2025-04-01 18:56:45,2025-04-01 23:20:41,73.67,12.76,88.15,11,55.54,5.05,-0.65,INFEASIBLE
EV_d9ff8916,ST014,2025-04-01 18:57:09,2025-04-01 22:00:58,98.75,6.99,81.93,22,74.01,3.36,-0.3,INFEASIBLE
EV_0ac3cfb7,ST019,2025-04-01 18:58:09,2025-04-01 20:12:23,99.27,5.46,95.58,50,89.47,1.79,-0.55,INFEASIBLE
EV_237c085a,ST016,2025-04-01 18:58:46,2025-04-02 02:28:44,75.13,13.81,92.42,7,59.06,8.44,-0.94,INFEASIBLE
EV_1988f47f,ST004,2025-04-01 18:59:51,2025-04-02 02:21:05,72.13,18.26,94.47,7,54.97,7.85,-0.5,INFEASIBLE
EV_e0c166a1,ST008,2025-04-01 19:00:16,2025-04-02 02:44:20,79.44,8.43,80.9,7,57.56,8.22,-0.49,INFEASIBLE
EV_2b98233f,ST006,2025-04-01 19:01:01,2025-04-02 06:57:08,95.16,6.57,96.25,7,85.35,12.19,-0.26,INFEASIBLE
EV_e39763d1,ST013,2025-04-01 19:01:56,2025-04-02 02:10:29,74.0,6.17,82.4,7,56.4,8.06,-0.92,INFEASIBLE
EV_c507417f,ST004,2025-04-01 19:01:57,2025-04-02 00:30:44,93.38,10.07,85.75,11,70.66,6.42,-0.94,INFEASIBLE
EV_15cbc2ea,ST010,2025-04-01 19:02:21,2025-04-02 04:25:32,88.06,19.87,98.65,7,69.37,9.91,-0.52,INFEASIBLE
EV_a3a4c608,ST019,2025-04-01 19:03:00,2025-04-02 03:20:18,81.2,13.71,87.8,7,60.16,8.59,-0.31,INFEASIBLE
EV_cb197a33,ST012,2025-04-01 19:03:06,2025-04-01 23:49:26,80.53,18.29,94.48,11,61.36,5.58,-0.81,INFEASIBLE
EV_930bf6aa,ST002,2025-04-01 19:03:27,2025-04-01 21:01:50,73.64,19.75,95.26,22,55.61,2.53,-0.55,INFEASIBLE
EV_b1e5989f,ST009,2025-04-01 19:04:28,2025-04-02 01:32:12,94.24,13.43,92.31,11,74.33,6.76,-0.3,INFEASIBLE
EV_4ce7587d,ST019,2025-04-01 19:04:48,2025-04-01 19:35:42,81.87,13.47,86.06,50,59.43,1.19,-0.67,INFEASIBLE
EV_11f86412,ST013,2025-04-01 19:04:54,2025-04-01 21:34:58,82.99,10.67,93.5,22,68.74,3.12,-0.62,INFEASIBLE
EV_d60cd4dd,ST010,2025-04-01 19:06:14,2025-04-02 04:20:02,93.66,16.69,91.35,7,69.93,9.99,-0.76,INFEASIBLE
