ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_b98c7d34,ST002,2025-04-01 17:51:44,2025-04-02 00:01:00,94.73,41.01,84.72,7,41.4,5.91,0.24,TIGHT_DEADLINE
EV_22e3525c,ST007,2025-04-01 17:52:49,2025-04-01 22:43:24,60.78,34.2,86.85,7,32.0,4.57,0.27,TIGHT_DEADLINE
EV_165b3e5e,ST019,2025-04-01 17:53:00,2025-04-01 19:52:08,83.8,34.13,81.11,22,39.37,1.79,0.2,TIGHT_DEADLINE
EV_044e0f9a,ST009,2025-04-01 17:53:12,2025-04-01 19:11:02,38.27,56.72,80.32,11,9.03,0.82,0.48,TIGHT_DEADLINE
EV_91f08261,ST008,2025-04-01 17:53:32,2025-04-01 19:10:15,48.2,46.13,85.5,22,18.98,0.86,0.42,TIGHT_DEADLINE
EV_117f0d4b,ST013,2025-04-01 17:53:34,2025-04-02 01:25:02,83.52,29.11,89.75,7,50.64,7.23,0.29,TIGHT_DEADLINE
EV_2c2145b7,ST020,2025-04-01 17:53:37,2025-04-01 19:46:11,37.13,54.76,97.63,11,15.92,1.45,0.43,TIGHT_DEADLINE
EV_c2d15e95,ST015,2025-04-01 17:53:52,2025-04-01 18:22:37,45.77,55.98,95.09,50,17.9,0.36,0.12,TIGHT_DEADLINE
EV_36e3c008,ST013,2025-04-01 17:54:05,2025-04-01 20:29:11,72.42,13.45,86.57,22,52.95,2.41,0.18,TIGHT_DEADLINE
EV_a2196ce4,ST019,2025-04-01 17:54:21,2025-04-01 20:55:29,77.84,15.12,98.16,22,64.64,2.94,0.08,TIGHT_DEADLINE
EV_1cd8b920,ST014,2025-04-01 17:54:29,2025-04-01 21:40:55,57.58,46.78,92.36,7,26.25,3.75,0.02,TIGHT_DEADLINE
EV_1db9fc5a,ST017,2025-04-01 17:54:50,2025-04-02 01:15:02,70.0,12.82,86.01,7,51.23,7.32,0.02,TIGHT_DEADLINE
EV_7202527d,ST016,2025-04-01 17:54:54,2025-04-01 23:49:55,96.32,19.03,82.21,11,60.86,5.53,0.38,TIGHT_DEADLINE
EV_b12f92af,ST005,2025-04-01 17:54:56,2025-04-01 23:20:34,79.53,36.92,83.85,7,37.33,5.33,0.1,TIGHT_DEADLINE
EV_dc5eabc7,ST006,2025-04-01 17:55:28,2025-04-01 18:32:58,40.4,27.96,91.03,50,25.49,0.51,0.12,TIGHT_DEADLINE
EV_1b43d81e,ST019,2025-04-01 17:55:47,2025-04-01 22:31:01,74.29,27.6,93.03,11,48.61,4.42,0.17,TIGHT_DEADLINE
EV_157e269c,ST015,2025-04-01 17:56:11,2025-04-01 23:05:46,59.16,38.13,96.12,7,34.31,4.9,0.26,TIGHT_DEADLINE
EV_706e77a6,ST009,2025-04-01 17:56:25,2025-04-01 23:20:11,81.99,56.28,98.14,7,34.32,4.9,0.49,TIGHT_DEADLINE
EV_46b9ada3,ST020,2025-04-01 17:57:00,2025-04-01 21:16:17,56.76,56.18,93.4,7,21.13,3.02,0.3,TIGHT_DEADLINE
EV_1a8feb7e,ST008,2025-04-01 17:57:18,2025-04-01 22:03:58,92.73,37.52,83.43,11,42.57,3.87,0.24,TIGHT_DEADLINE
EV_34304248,ST009,2025-04-01 17:57:38,2025-04-02 01:28:28,88.94,28.06,87.18,7,52.58,7.51,0.0,TIGHT_DEADLINE
EV_4f839d15,ST006,2025-04-01 17:57:49,2025-04-01 20:31:05,86.31,24.13,80.69,22,48.82,2.22,0.34,TIGHT_DEADLINE
EV_74e379f0,ST003,2025-04-01 17:58:46,2025-04-01 23:25:53,54.89,29.45,93.77,7,35.31,5.04,0.41,TIGHT_DEADLINE
EV_c0288bd8,ST006,2025-04-01 17:59:10,2025-04-01 21:01:50,43.61,20.69,92.79,11,31.45,2.86,0.19,TIGHT_DEADLINE
EV_cb96577d,ST003,2025-04-01 17:59:49,2025-04-01 23:09:03,66.56,48.26,97.97,7,33.09,4.73,0.43,TIGHT_DEADLINE
EV_570021d6,ST017,2025-04-01 18:00:01,2025-04-02 04:36:29,98.63,25.11,99.62,7,73.49,10.5,0.11,TIGHT_DEADLINE
EV_12995ec5,ST008,2025-04-01 18:00:57,2025-04-01 20:29:05,91.98,49.36,99.57,22,46.18,2.1,0.37,TIGHT_DEADLINE
EV_1224c5a7,ST011,2025-04-01 18:02:23,2025-04-01 21:40:49,70.5,25.26,81.77,11,39.83,3.62,0.02,TIGHT_DEADLINE
EV_3cc9b0d0,ST014,2025-04-01 18:02:39,2025-04-01 18:55:06,45.2,14.19,81.69,50,30.51,0.61,0.26,TIGHT_DEADLINE
EV_a400eb60,ST007,2025-04-01 18:02:44,2025-04-01 18:23:31,68.29,58.08,82.13,50,16.42,0.33,0.02,TIGHT_DEADLINE
EV_f54f17e5,ST012,2025-04-01 18:02:57,2025-04-01 20:58:12,40.08,50.75,93.53,7,17.15,2.45,0.47,TIGHT_DEADLINE
EV_1a49bc44,ST011,2025-04-01 18:03:09,2025-04-01 21:39:49,65.09,29.34,82.08,11,34.33,3.12,0.49,TIGHT_DEADLINE
EV_3bafd9c4,ST006,2025-04-01 18:03:40,2025-04-02 00:16:02,90.61,50.09,97.93,7,43.35,6.19,0.01,TIGHT_DEADLINE
EV_601ab1a1,ST017,2025-04-01 18:04:25,2025-04-02 02:35:37,72.96,19.42,98.98,7,58.04,8.29,0.23,TIGHT_DEADLINE
EV_395d8643,ST003,2025-04-01 18:04:44,2025-04-01 22:59:24,88.64,35.31,92.75,11,50.92,4.63,0.28,TIGHT_DEADLINE
EV_f44d47f3,ST002,2025-04-01 18:05:00,2025-04-01 23:35:19,63.37,39.41,99.07,7,37.8,5.4,0.11,TIGHT_DEADLINE
EV_e062e7b5,ST018,2025-04-01 18:05:12,2025-04-01 23:11:23,71.1,15.14,91.59,11,54.36,4.94,0.16,TIGHT_DEADLINE
EV_639147ba,ST015,2025-04-01 18:05:33,2025-04-01 19:55:36,99.81,55.87,87.28,22,31.36,1.43,0.41,TIGHT_DEADLINE
EV_b844315e,ST004,2025-04-01 18:05:37,2025-04-01 20:18:41,56.61,54.53,88.87,11,19.44,1.77,0.45,TIGHT_DEADLINE
EV_dec07f39,ST016,2025-04-01 18:05:39,2025-04-01 21:41:39,41.15,30.82,90.37,7,24.51,3.5,0.1,TIGHT_DEADLINE
EV_721bd020,ST016,2025-04-01 18:06:01,2025-04-01 20:23:50,88.86,59.15,82.5,11,20.74,1.89,0.41,TIGHT_DEADLINE
EV_40dc067d,ST016,2025-04-01 18:06:06,2025-04-01 21:22:53,38.29,16.12,99.54,11,31.94,2.9,0.38,TIGHT_DEADLINE
EV_a6b6daa6,ST013,2025-04-01 18:06:13,2025-04-01 21:02:46,57.68,48.66,81.16,7,18.75,2.68,0.26,TIGHT_DEADLINE
EV_ecf8da95,ST017,2025-04-01 18:06:21,2025-04-01 21:34:46,52.63,48.19,91.7,7,22.9,3.27,0.2,TIGHT_DEADLINE
EV_8fb291d1,ST015,2025-04-01 18:06:28,2025-04-01 20:30:33,86.36,56.28,86.12,11,25.77,2.34,0.06,TIGHT_DEADLINE
EV_cddd66a5,ST015,2025-04-01 18:06:39,2025-04-02 02:52:14,81.3,16.72,91.41,7,60.72,8.67,0.09,TIGHT_DEADLINE
EV_cce23487,ST013,2025-04-01 18:06:39,2025-04-01 20:15:17,77.88,34.73,88.9,22,42.19,1.92,0.23,TIGHT_DEADLINE
EV_64869e80,ST011,2025-04-01 18:07:01,2025-04-01 22:52:59,88.6,50.9,88.27,7,33.11,4.73,0.04,TIGHT_DEADLINE
EV_78e6c016,ST005,2025-04-01 18:07:19,2025-04-01 20:33:27,54.29,54.43,85.58,7,16.91,2.42,0.02,TIGHT_DEADLINE
EV_7c54d2e8,ST017,2025-04-01 18:07:41,2025-04-01 22:23:33,78.86,28.42,85.0,11,44.62,4.06,0.21,TIGHT_DEADLINE
EV_5795aa98,ST015,2025-04-01 18:07:52,2025-04-02 01:25:26,73.34,12.85,80.12,7,49.34,7.05,0.24,TIGHT_DEADLINE
EV_a81a0baf,ST014,2025-04-01 18:08:04,2025-04-02 00:02:37,96.94,32.27,98.37,11,64.08,5.83,0.08,TIGHT_DEADLINE
EV_2c15a091,ST002,2025-04-01 18:08:19,2025-04-01 20:10:16,33.15,41.17,95.69,11,18.07,1.64,0.39,TIGHT_DEADLINE
EV_b8771330,ST016,2025-04-01 18:08:59,2025-04-02 01:00:17,73.09,23.08,86.88,7,46.63,6.66,0.19,TIGHT_DEADLINE
EV_de28fd76,ST014,2025-04-01 18:09:05,2025-04-02 00:34:17,96.0,49.23,93.67,7,42.67,6.1,0.33,TIGHT_DEADLINE
EV_8cde6898,ST006,2025-04-01 18:09:16,2025-04-01 22:36:03,37.22,19.83,99.0,7,29.46,4.21,0.24,TIGHT_DEADLINE
EV_a41e1e12,ST010,2025-04-01 18:10:06,2025-04-01 22:06:05,39.83,26.92,90.29,7,25.24,3.61,0.33,TIGHT_DEADLINE
EV_9b6f28ee,ST020,2025-04-01 18:10:10,2025-04-01 20:06:17,64.5,18.96,83.68,22,41.75,1.9,0.04,TIGHT_DEADLINE
EV_2f1c2cee,ST001,2025-04-01 18:11:22,2025-04-02 03:29:08,84.26,15.16,88.64,7,61.91,8.84,0.45,TIGHT_DEADLINE
EV_c8be4559,ST019,2025-04-01 18:11:38,2025-04-01 19:06:37,36.68,57.35,82.5,11,9.22,0.84,0.08,TIGHT_DEADLINE
EV_630c03a8,ST007,2025-04-01 18:12:03,2025-04-01 23:44:52,79.06,33.95,82.78,7,38.61,5.52,0.03,TIGHT_DEADLINE
EV_f5d5b4d7,ST001,2025-04-01 18:12:12,2025-04-01 20:09:34,75.31,58.53,81.7,11,17.45,1.59,0.37,TIGHT_DEADLINE
EV_a89dadd5,ST019,2025-04-01 18:12:18,2025-04-02 01:06:24,87.65,43.45,96.89,7,46.84,6.69,0.21,TIGHT_DEADLINE
EV_fceb22e3,ST010,2025-04-01 18:12:28,2025-04-02 01:48:40,71.5,12.61,84.93,7,51.71,7.39,0.22,TIGHT_DEADLINE
EV_832aa2b9,ST004,2025-04-01 18:12:54,2025-04-01 21:13:22,71.56,38.76,80.38,11,29.79,2.71,0.3,TIGHT_DEADLINE
EV_78d09115,ST011,2025-04-01 18:13:47,2025-04-01 19:39:58,39.65,28.96,81.07,22,20.66,0.94,0.5,TIGHT_DEADLINE
EV_912e6278,ST006,2025-04-01 18:14:55,2025-04-01 21:08:06,83.36,49.59,83.83,11,28.54,2.59,0.29,TIGHT_DEADLINE
EV_4a766808,ST008,2025-04-01 18:16:33,2025-04-01 23:52:54,59.26,31.98,97.94,7,39.09,5.58,0.02,TIGHT_DEADLINE
EV_5211193f,ST005,2025-04-01 18:17:06,2025-04-02 00:04:46,90.03,37.65,80.89,7,38.93,5.56,0.23,TIGHT_DEADLINE
EV_a4aa326f,ST003,2025-04-01 18:17:14,2025-04-01 23:28:00,97.23,23.88,80.59,11,55.14,5.01,0.17,TIGHT_DEADLINE
EV_c1d08a5e,ST009,2025-04-01 18:17:48,2025-04-02 02:38:25,63.3,11.44,98.64,7,55.2,7.89,0.46,TIGHT_DEADLINE
EV_411d9d7b,ST005,2025-04-01 18:19:01,2025-04-01 19:38:55,82.95,22.99,90.89,50,56.33,1.13,0.21,TIGHT_DEADLINE
EV_3a74ecff,ST007,2025-04-01 18:20:00,2025-04-01 19:07:56,47.65,48.03,81.38,22,15.9,0.72,0.08,TIGHT_DEADLINE
EV_30e00085,ST005,2025-04-01 18:20:17,2025-04-02 00:14:41,65.9,34.3,94.53,7,39.69,5.67,0.24,TIGHT_DEADLINE
EV_ac09ecd5,ST008,2025-04-01 18:21:14,2025-04-01 18:41:58,30.99,54.34,96.03,50,12.92,0.26,0.09,TIGHT_DEADLINE
EV_f91c79b5,ST012,2025-04-01 18:21:20,2025-04-02 03:38:27,81.33,17.54,94.07,7,62.25,8.89,0.39,TIGHT_DEADLINE
EV_dc416a2c,ST007,2025-04-01 18:21:24,2025-04-01 19:18:46,50.23,49.72,84.26,22,17.35,0.79,0.17,TIGHT_DEADLINE
EV_e1007252,ST011,2025-04-01 18:21:41,2025-04-01 19:22:29,78.08,45.02,98.28,50,41.58,0.83,0.18,TIGHT_DEADLINE
EV_c466d6b3,ST007,2025-04-01 18:21:59,2025-04-01 20:49:04,66.99,17.51,93.66,22,51.02,2.32,0.13,TIGHT_DEADLINE
EV_27219dc2,ST006,2025-04-01 18:22:06,2025-04-01 22:14:12,46.33,38.04,92.89,7,25.41,3.63,0.24,TIGHT_DEADLINE
EV_6156ff5d,ST001,2025-04-01 18:23:27,2025-04-01 22:06:51,58.14,32.12,96.75,11,37.58,3.42,0.31,TIGHT_DEADLINE
EV_7b93259e,ST017,2025-04-01 18:23:49,2025-04-01 20:07:25,53.13,21.84,86.15,22,34.17,1.55,0.17,TIGHT_DEADLINE
EV_07e5dfa0,ST005,2025-04-01 18:24:09,2025-04-01 20:09:52,55.73,23.52,82.42,22,32.83,1.49,0.27,TIGHT_DEADLINE
EV_ef02b596,ST001,2025-04-01 18:25:07,2025-04-01 19:22:35,70.15,29.06,84.45,50,38.86,0.78,0.18,TIGHT_DEADLINE
EV_9625f971,ST009,2025-04-01 18:25:32,2025-04-01 19:54:30,81.82,56.29,86.97,22,25.1,1.14,0.34,TIGHT_DEADLINE
EV_1692be95,ST002,2025-04-01 18:25:57,2025-04-01 21:00:49,72.13,12.9,86.31,22,52.96,2.41,0.17,TIGHT_DEADLINE
EV_6d14813f,ST012,2025-04-01 18:26:37,2025-04-01 20:32:44,42.98,51.77,97.85,11,19.81,1.8,0.3,TIGHT_DEADLINE
EV_a68e9173,ST001,2025-04-01 18:27:10,2025-04-01 21:14:59,45.17,43.81,81.14,7,16.86,2.41,0.39,TIGHT_DEADLINE
EV_2e04c108,ST005,2025-04-01 18:27:39,2025-04-02 01:28:17,93.73,33.49,85.49,7,48.74,6.96,0.05,TIGHT_DEADLINE
EV_59e68356,ST012,2025-04-01 18:27:46,2025-04-02 00:52:20,69.2,17.27,81.97,7,44.77,6.4,0.01,TIGHT_DEADLINE
EV_cac6a681,ST020,2025-04-01 18:27:55,2025-04-01 19:18:50,31.93,19.58,81.26,50,19.7,0.39,0.45,TIGHT_DEADLINE
EV_95de1097,ST017,2025-04-01 18:28:14,2025-04-01 22:33:53,67.87,17.22,80.08,11,42.66,3.88,0.22,TIGHT_DEADLINE
EV_89b67999,ST003,2025-04-01 18:28:15,2025-04-02 00:20:31,67.25,25.81,81.98,7,37.77,5.4,0.48,TIGHT_DEADLINE
EV_2d4ff59b,ST005,2025-04-01 18:28:30,2025-04-01 23:52:40,89.11,49.36,89.01,7,35.33,5.05,0.36,TIGHT_DEADLINE
EV_007424cb,ST013,2025-04-01 18:28:39,2025-04-01 21:33:45,87.97,16.66,85.86,22,60.88,2.77,0.32,TIGHT_DEADLINE
EV_01e71d43,ST019,2025-04-01 18:30:00,2025-04-01 20:43:21,62.18,45.35,81.68,11,22.59,2.05,0.17,TIGHT_DEADLINE
EV_bab1ceb8,ST020,2025-04-01 18:30:42,2025-04-01 21:05:23,61.92,11.33,89.9,22,48.65,2.21,0.37,TIGHT_DEADLINE
EV_6f1c7fe1,ST004,2025-04-01 18:30:55,2025-04-01 19:10:15,33.25,48.13,87.85,22,13.21,0.6,0.06,TIGHT_DEADLINE
EV_69c324c4,ST014,2025-04-01 18:31:02,2025-04-01 20:15:51,31.48,43.17,81.83,7,12.17,1.74,0.01,TIGHT_DEADLINE
EV_b9b8814b,ST006,2025-04-01 18:32:17,2025-04-01 22:27:42,93.64,39.93,84.17,11,41.42,3.77,0.16,TIGHT_DEADLINE
EV_508ecfe0,ST016,2025-04-01 18:32:33,2025-04-01 20:19:18,91.18,50.1,81.9,22,28.99,1.32,0.46,TIGHT_DEADLINE
EV_8f1b01e3,ST016,2025-04-01 18:32:40,2025-04-01 20:22:49,47.94,12.5,90.37,22,37.33,1.7,0.14,TIGHT_DEADLINE
EV_2f88fb38,ST005,2025-04-01 18:32:55,2025-04-01 19:09:00,39.87,57.27,86.9,22,11.81,0.54,0.06,TIGHT_DEADLINE
EV_024cb351,ST011,2025-04-01 18:33:04,2025-04-01 21:50:19,53.3,58.28,96.39,7,20.31,2.9,0.39,TIGHT_DEADLINE
EV_802381cd,ST014,2025-04-01 18:33:08,2025-04-02 00:40:00,94.82,19.9,87.2,11,63.81,5.8,0.31,TIGHT_DEADLINE
EV_782f370e,ST016,2025-04-01 18:33:12,2025-04-02 00:11:16,64.62,23.62,83.24,7,38.53,5.5,0.13,TIGHT_DEADLINE
EV_fc78cecc,ST002,2025-04-01 18:33:20,2025-04-02 02:32:17,94.42,28.49,86.1,7,54.4,7.77,0.21,TIGHT_DEADLINE
EV_03673996,ST001,2025-04-01 18:33:24,2025-04-01 19:26:31,57.87,54.25,89.25,50,20.25,0.41,0.48,TIGHT_DEADLINE
EV_e720015e,ST015,2025-04-01 18:33:34,2025-04-01 22:57:54,52.6,36.27,93.33,7,30.01,4.29,0.12,TIGHT_DEADLINE
EV_cc92922a,ST006,2025-04-01 18:33:47,2025-04-01 19:26:13,41.03,45.67,95.85,50,20.59,0.41,0.46,TIGHT_DEADLINE
EV_09177048,ST003,2025-04-01 18:33:58,2025-04-01 21:22:59,78.65,19.36,95.38,22,59.79,2.72,0.1,TIGHT_DEADLINE
EV_641dbf5d,ST017,2025-04-01 18:35:39,2025-04-01 23:44:22,68.87,44.67,94.98,7,34.65,4.95,0.2,TIGHT_DEADLINE
EV_fc5e4d12,ST020,2025-04-01 18:35:51,2025-04-01 22:03:27,74.45,39.16,88.09,11,36.43,3.31,0.15,TIGHT_DEADLINE
EV_f6395798,ST020,2025-04-01 18:36:06,2025-04-01 23:53:07,84.23,47.96,91.59,7,36.75,5.25,0.03,TIGHT_DEADLINE
EV_4d621f35,ST019,2025-04-01 18:36:38,2025-04-01 22:39:14,93.1,37.6,83.35,11,42.6,3.87,0.17,TIGHT_DEADLINE
EV_6ee46bf9,ST016,2025-04-01 18:36:51,2025-04-01 23:25:10,52.29,31.61,94.02,7,32.64,4.66,0.14,TIGHT_DEADLINE
EV_392c331d,ST015,2025-04-01 18:37:05,2025-04-01 19:48:40,48.31,58.41,97.53,22,18.9,0.86,0.33,TIGHT_DEADLINE
EV_1d293ef6,ST017,2025-04-01 18:37:58,2025-04-01 20:30:16,83.08,41.95,84.02,22,34.95,1.59,0.28,TIGHT_DEADLINE
EV_5dc9f118,ST007,2025-04-01 18:37:59,2025-04-01 19:37:10,66.7,57.0,80.53,22,15.69,0.71,0.27,TIGHT_DEADLINE
EV_b32132b6,ST008,2025-04-01 18:38:39,2025-04-01 22:09:05,79.5,46.13,89.9,11,34.8,3.16,0.34,TIGHT_DEADLINE
EV_1900e3f3,ST005,2025-04-01 18:38:59,2025-04-01 19:00:06,48.09,56.3,89.24,50,15.84,0.32,0.04,TIGHT_DEADLINE
EV_8248c395,ST015,2025-04-01 18:39:17,2025-04-01 20:00:41,62.3,17.19,97.86,50,50.26,1.01,0.35,TIGHT_DEADLINE
EV_00254a7c,ST017,2025-04-01 18:40:50,2025-04-01 23:53:44,85.53,25.03,91.96,11,57.24,5.2,0.01,TIGHT_DEADLINE
EV_509ee8ff,ST008,2025-04-01 18:41:24,2025-04-01 19:47:49,71.17,37.34,80.95,50,31.04,0.62,0.49,TIGHT_DEADLINE
EV_b2ed076c,ST003,2025-04-01 18:42:06,2025-04-01 23:16:06,73.05,14.98,81.92,11,48.9,4.45,0.12,TIGHT_DEADLINE
EV_2e5c8323,ST006,2025-04-01 18:42:38,2025-04-01 21:11:42,30.11,48.43,96.68,7,14.53,2.08,0.41,TIGHT_DEADLINE
EV_226ad916,ST020,2025-04-01 18:42:41,2025-04-01 23:36:00,43.19,15.65,89.75,7,32.0,4.57,0.32,TIGHT_DEADLINE
EV_57540eaa,ST008,2025-04-01 18:43:06,2025-04-01 20:00:38,41.82,36.26,80.16,22,18.36,0.83,0.46,TIGHT_DEADLINE
EV_bb671fb7,ST015,2025-04-01 18:43:18,2025-04-02 02:59:07,95.83,37.64,94.4,7,54.39,7.77,0.49,TIGHT_DEADLINE
EV_56d2e1ea,ST002,2025-04-01 18:43:40,2025-04-02 00:14:47,95.17,29.55,90.04,11,57.57,5.23,0.28,TIGHT_DEADLINE
EV_e831f226,ST019,2025-04-01 18:44:10,2025-04-01 19:54:56,59.02,23.64,93.06,50,40.97,0.82,0.36,TIGHT_DEADLINE
EV_81373b0a,ST002,2025-04-01 18:44:22,2025-04-01 21:17:13,40.09,49.07,85.59,7,14.64,2.09,0.46,TIGHT_DEADLINE
EV_dd3b40e1,ST002,2025-04-01 18:44:25,2025-04-01 21:23:28,92.83,40.05,99.1,22,54.81,2.49,0.16,TIGHT_DEADLINE
EV_38810a05,ST020,2025-04-01 18:44:58,2025-04-02 00:23:34,84.02,26.65,97.58,11,59.6,5.42,0.23,TIGHT_DEADLINE
EV_22db87ec,ST006,2025-04-01 18:46:05,2025-04-01 22:08:33,66.04,34.4,82.83,11,31.98,2.91,0.47,TIGHT_DEADLINE
EV_5dbacf86,ST014,2025-04-01 18:46:17,2025-04-01 19:38:43,59.24,32.82,81.15,50,28.63,0.57,0.3,TIGHT_DEADLINE
EV_a86c5838,ST014,2025-04-01 18:47:22,2025-04-01 20:05:11,49.4,39.19,90.45,22,25.32,1.15,0.15,TIGHT_DEADLINE
EV_0babec50,ST016,2025-04-01 18:47:34,2025-04-02 00:40:21,52.11,24.72,99.99,7,39.22,5.6,0.28,TIGHT_DEADLINE
EV_23eff847,ST016,2025-04-01 18:47:54,2025-04-01 21:12:33,66.19,20.72,86.55,22,43.58,1.98,0.43,TIGHT_DEADLINE
EV_dcc8e3f0,ST020,2025-04-01 18:48:11,2025-04-02 05:34:16,98.35,20.71,95.12,7,73.18,10.45,0.31,TIGHT_DEADLINE
EV_d427f770,ST002,2025-04-01 18:48:29,2025-04-01 20:12:18,70.86,45.15,81.74,22,25.93,1.18,0.22,TIGHT_DEADLINE
EV_616d0ac4,ST012,2025-04-01 18:50:35,2025-04-01 19:19:53,31.13,59.9,90.83,50,9.63,0.19,0.3,TIGHT_DEADLINE
EV_6350d078,ST012,2025-04-01 18:50:53,2025-04-01 22:59:28,35.83,14.88,93.85,7,28.29,4.04,0.1,TIGHT_DEADLINE
EV_dd4163e9,ST011,2025-04-01 18:51:40,2025-04-01 19:31:54,48.73,38.47,96.79,50,28.42,0.57,0.1,TIGHT_DEADLINE
EV_3285d92b,ST014,2025-04-01 18:52:03,2025-04-01 19:59:56,32.3,47.42,84.45,11,11.96,1.09,0.04,TIGHT_DEADLINE
EV_7acce974,ST009,2025-04-01 18:52:11,2025-04-01 23:03:37,95.87,49.63,94.94,11,43.44,3.95,0.24,TIGHT_DEADLINE
EV_faba5cfb,ST018,2025-04-01 18:52:32,2025-04-01 23:42:38,79.74,58.02,96.15,7,30.4,4.34,0.49,TIGHT_DEADLINE
EV_532e9c49,ST006,2025-04-01 18:52:42,2025-04-01 20:13:34,64.84,18.9,96.75,50,50.48,1.01,0.34,TIGHT_DEADLINE
EV_d0e3b482,ST006,2025-04-01 18:53:15,2025-04-02 01:51:36,84.99,35.56,90.76,7,46.91,6.7,0.27,TIGHT_DEADLINE
EV_4716ed3c,ST019,2025-04-01 18:53:24,2025-04-01 21:51:39,46.36,28.72,96.58,11,31.46,2.86,0.11,TIGHT_DEADLINE
EV_215edfc0,ST011,2025-04-01 18:53:56,2025-04-02 01:03:50,65.25,32.09,98.21,7,43.15,6.16,0.0,TIGHT_DEADLINE
EV_4d5a3fd7,ST018,2025-04-01 18:53:56,2025-04-02 04:18:09,85.31,11.1,87.61,7,65.27,9.32,0.08,TIGHT_DEADLINE
EV_027feeb3,ST014,2025-04-01 18:54:44,2025-04-02 01:06:54,91.22,54.99,99.43,7,40.54,5.79,0.41,TIGHT_DEADLINE
EV_077fe379,ST007,2025-04-01 18:55:26,2025-04-01 19:59:28,76.65,38.55,89.3,50,38.9,0.78,0.29,TIGHT_DEADLINE
EV_b3107b05,ST019,2025-04-01 18:55:52,2025-04-01 22:31:38,67.31,59.21,91.69,7,21.86,3.12,0.47,TIGHT_DEADLINE
EV_d68aa12c,ST012,2025-04-01 18:56:05,2025-04-02 00:42:47,74.55,33.1,85.19,7,38.83,5.55,0.23,TIGHT_DEADLINE
EV_daf05dea,ST010,2025-04-01 18:56:44,2025-04-01 22:13:23,80.25,10.31,98.86,22,71.07,3.23,0.05,TIGHT_DEADLINE
EV_759a9d59,ST016,2025-04-01 18:56:48,2025-04-02 01:47:02,73.85,36.88,98.54,7,45.54,6.51,0.33,TIGHT_DEADLINE
EV_8f61767f,ST016,2025-04-01 18:56:51,2025-04-01 22:29:29,96.98,57.33,80.92,7,22.87,3.27,0.28,TIGHT_DEADLINE
EV_2ee5a867,ST012,2025-04-01 18:56:53,2025-04-01 19:47:44,56.97,33.62,88.0,50,30.98,0.62,0.23,TIGHT_DEADLINE
EV_263dfdfe,ST008,2025-04-01 18:56:57,2025-04-01 22:51:20,63.51,53.96,92.81,7,24.67,3.52,0.38,TIGHT_DEADLINE
EV_64837395,ST020,2025-04-01 18:57:11,2025-04-02 03:47:58,96.22,29.26,91.3,7,59.7,8.53,0.32,TIGHT_DEADLINE
EV_e1c5e5c1,ST007,2025-04-01 18:58:19,2025-04-01 21:26:42,86.82,29.24,80.95,22,44.9,2.04,0.43,TIGHT_DEADLINE
EV_c899181e,ST011,2025-04-01 18:58:59,2025-04-01 21:35:10,44.89,44.27,83.22,7,17.48,2.5,0.11,TIGHT_DEADLINE
EV_64b76123,ST017,2025-04-01 18:59:02,2025-04-02 01:33:08,53.02,10.57,92.14,7,43.25,6.18,0.39,TIGHT_DEADLINE
EV_a71f19a8,ST012,2025-04-01 18:59:16,2025-04-02 00:37:07,59.62,21.51,85.05,7,37.88,5.41,0.22,TIGHT_DEADLINE
EV_d200f958,ST003,2025-04-01 19:00:28,2025-04-02 00:59:11,49.51,17.75,99.24,7,40.35,5.76,0.21,TIGHT_DEADLINE
EV_4748840d,ST010,2025-04-01 19:00:52,2025-04-01 22:19:15,46.55,53.17,98.25,7,20.99,3.0,0.31,TIGHT_DEADLINE
EV_915535ac,ST009,2025-04-01 19:01:05,2025-04-01 23:44:52,62.15,42.59,93.34,7,31.54,4.51,0.22,TIGHT_DEADLINE
EV_b1505102,ST003,2025-04-01 19:01:40,2025-04-01 21:47:23,64.19,42.63,88.93,11,29.72,2.7,0.06,TIGHT_DEADLINE
EV_4887d37d,ST009,2025-04-01 19:01:41,2025-04-01 23:50:03,92.18,42.34,95.81,11,49.29,4.48,0.32,TIGHT_DEADLINE
EV_d09e0589,ST010,2025-04-01 19:01:43,2025-04-01 22:21:42,94.54,10.52,86.27,22,71.61,3.26,0.08,TIGHT_DEADLINE
EV_a4b26ca1,ST012,2025-04-01 19:02:12,2025-04-01 23:44:55,80.65,25.12,87.79,11,50.55,4.6,0.12,TIGHT_DEADLINE
EV_699767eb,ST011,2025-04-01 19:02:14,2025-04-02 00:30:20,93.56,28.57,92.31,11,59.64,5.42,0.05,TIGHT_DEADLINE
EV_9c6bafbf,ST019,2025-04-01 19:02:17,2025-04-01 23:44:51,77.0,42.2,83.87,7,32.08,4.58,0.13,TIGHT_DEADLINE
EV_9bb58414,ST001,2025-04-01 19:02:22,2025-04-02 01:29:46,97.22,54.21,98.35,7,42.92,6.13,0.32,TIGHT_DEADLINE
EV_27336371,ST007,2025-04-01 19:03:10,2025-04-02 04:57:13,89.85,14.95,90.03,7,67.46,9.64,0.26,TIGHT_DEADLINE
