ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_cbb26834,ST020,2025-04-01 17:54:41,2025-04-02 07:01:27,96.07,18.59,88.41,7,67.07,9.58,3.53,HIGH_STRESS
EV_aac57e57,ST005,2025-04-01 17:55:02,2025-04-02 03:05:52,87.92,10.99,96.54,11,75.21,6.84,2.34,HIGH_STRESS
EV_8372c347,ST020,2025-04-01 17:55:15,2025-04-01 23:53:11,72.07,17.73,90.91,11,52.75,4.8,1.17,HIGH_STRESS
EV_791ee238,ST001,2025-04-01 17:55:32,2025-04-02 03:45:46,83.27,6.41,94.42,11,73.28,6.66,3.18,HIGH_STRESS
EV_bdfba7da,ST001,2025-04-01 17:56:05,2025-04-02 02:05:56,99.87,16.22,81.12,11,64.81,5.89,2.27,HIGH_STRESS
EV_cc344310,ST014,2025-04-01 17:56:06,2025-04-02 02:24:43,95.84,13.86,92.63,11,75.5,6.86,1.61,HIGH_STRESS
EV_5497ea91,ST020,2025-04-01 17:56:16,2025-04-02 00:57:54,89.74,19.37,91.02,11,64.3,5.85,1.18,HIGH_STRESS
EV_4e6f6ac4,ST019,2025-04-01 17:56:25,2025-04-02 07:59:44,86.88,7.11,94.49,7,75.92,10.85,3.21,HIGH_STRESS
EV_4be73a58,ST010,2025-04-01 17:57:27,2025-04-02 04:49:54,93.29,14.84,86.43,7,66.78,9.54,1.33,HIGH_STRESS
EV_b3907c61,ST019,2025-04-01 17:58:00,2025-04-02 03:42:17,76.57,16.88,90.08,7,56.05,8.01,1.73,HIGH_STRESS
EV_ad2b0435,ST020,2025-04-01 17:58:25,2025-04-02 03:09:10,92.73,16.89,90.06,11,67.85,6.17,3.01,HIGH_STRESS
EV_72650578,ST016,2025-04-01 17:58:55,2025-04-02 00:17:23,99.14,14.2,86.12,22,71.31,3.24,3.07,HIGH_STRESS
EV_caa1c5dd,ST017,2025-04-01 17:59:55,2025-04-02 02:27:50,74.46,18.55,84.28,7,48.94,6.99,1.47,HIGH_STRESS
EV_5ab1d888,ST018,2025-04-01 18:00:06,2025-04-02 04:57:42,79.28,8.5,88.72,7,63.6,9.09,1.87,HIGH_STRESS
EV_c6c241db,ST020,2025-04-01 18:00:37,2025-04-01 23:03:35,95.14,15.43,80.79,22,62.18,2.83,2.22,HIGH_STRESS
EV_c9a96035,ST019,2025-04-01 18:01:27,2025-04-02 02:44:37,93.91,16.62,98.29,11,76.7,6.97,1.75,HIGH_STRESS
EV_12ac2fe4,ST013,2025-04-01 18:01:33,2025-04-01 22:52:51,82.7,16.68,92.95,22,63.07,2.87,1.99,HIGH_STRESS
EV_a2cfb447,ST016,2025-04-01 18:01:38,2025-04-02 00:59:08,86.88,11.12,82.46,11,61.98,5.63,1.32,HIGH_STRESS
EV_100b29d1,ST015,2025-04-01 18:01:51,2025-04-02 00:40:06,86.81,16.37,98.13,22,70.98,3.23,3.41,HIGH_STRESS
EV_28193d97,ST018,2025-04-01 18:03:15,2025-04-01 23:29:57,73.06,18.32,91.28,22,53.31,2.42,3.02,HIGH_STRESS
EV_3cd160f1,ST014,2025-04-01 18:03:23,2025-04-02 06:22:58,87.98,14.49,88.56,7,65.17,9.31,3.02,HIGH_STRESS
EV_4c1e6d6a,ST012,2025-04-01 18:03:49,2025-04-02 03:52:11,76.07,18.27,87.51,7,52.68,7.53,2.28,HIGH_STRESS
EV_b282d7c5,ST011,2025-04-01 18:04:06,2025-04-02 03:43:59,72.04,14.05,80.33,7,47.75,6.82,2.84,HIGH_STRESS
EV_daaacdcc,ST018,2025-04-01 18:04:10,2025-04-02 05:36:54,72.72,16.68,91.64,7,54.51,7.79,3.76,HIGH_STRESS
EV_2a927179,ST002,2025-04-01 18:04:11,2025-04-02 00:27:37,99.78,17.35,80.43,22,62.95,2.86,3.53,HIGH_STRESS
EV_96c82fa5,ST020,2025-04-01 18:04:18,2025-04-01 22:45:21,74.32,8.21,96.5,22,65.62,2.98,1.7,HIGH_STRESS
EV_e64add54,ST013,2025-04-01 18:04:44,2025-04-02 08:29:52,95.47,13.79,91.15,7,73.85,10.55,3.87,HIGH_STRESS
EV_3da63332,ST008,2025-04-01 18:05:09,2025-04-02 03:36:12,98.71,13.91,86.42,11,71.57,6.51,3.01,HIGH_STRESS
EV_b6b9531d,ST018,2025-04-01 18:05:12,2025-04-02 09:15:26,97.75,8.35,94.03,7,83.75,11.96,3.21,HIGH_STRESS
EV_2d5d73b8,ST013,2025-04-01 18:06:21,2025-04-02 02:40:17,88.69,13.68,81.83,11,60.44,5.49,3.07,HIGH_STRESS
EV_b34a47e3,ST008,2025-04-01 18:06:27,2025-04-02 04:40:31,88.8,14.29,89.6,7,66.88,9.55,1.01,HIGH_STRESS
EV_89b1e7ab,ST009,2025-04-01 18:06:46,2025-04-02 05:44:47,88.3,15.57,92.68,7,68.09,9.73,1.91,HIGH_STRESS
EV_b5ada943,ST012,2025-04-01 18:07:18,2025-04-02 05:37:48,90.58,18.26,91.18,7,66.05,9.44,2.07,HIGH_STRESS
EV_4ebc0202,ST011,2025-04-01 18:08:01,2025-04-01 22:21:18,84.45,12.52,82.43,22,59.04,2.68,1.54,HIGH_STRESS
EV_d4c12fdf,ST016,2025-04-01 18:08:23,2025-04-02 07:36:57,94.5,8.54,90.7,7,77.65,11.09,2.38,HIGH_STRESS
EV_afa4946f,ST013,2025-04-01 18:08:34,2025-04-02 03:44:54,87.08,15.5,95.58,11,69.74,6.34,3.27,HIGH_STRESS
EV_735e3f25,ST003,2025-04-01 18:09:17,2025-04-02 02:43:42,78.92,18.02,95.13,11,60.86,5.53,3.04,HIGH_STRESS
EV_e20632c8,ST016,2025-04-01 18:09:56,2025-04-02 08:16:43,98.22,19.15,95.14,7,74.64,10.66,3.45,HIGH_STRESS
EV_478fb9dd,ST018,2025-04-01 18:10:16,2025-04-02 01:15:23,91.01,13.93,82.11,11,62.05,5.64,1.44,HIGH_STRESS
EV_07bb3b63,ST011,2025-04-01 18:10:21,2025-04-02 00:16:13,80.06,12.53,88.09,22,60.49,2.75,3.35,HIGH_STRESS
EV_40a7f16d,ST017,2025-04-01 18:10:43,2025-04-01 21:22:47,76.99,11.29,89.21,50,60.0,1.2,2.0,HIGH_STRESS
EV_c635c7f0,ST001,2025-04-01 18:11:02,2025-04-01 23:04:44,77.89,10.1,94.61,22,65.82,2.99,1.9,HIGH_STRESS
EV_b5ece6f2,ST007,2025-04-01 18:11:09,2025-04-02 02:50:42,98.45,10.02,84.12,11,72.95,6.63,2.03,HIGH_STRESS
EV_b7759e50,ST015,2025-04-01 18:11:26,2025-04-02 04:30:48,71.69,11.27,84.46,7,52.47,7.5,2.83,HIGH_STRESS
EV_38187603,ST010,2025-04-01 18:12:32,2025-04-02 09:40:45,99.11,6.36,96.95,7,89.78,12.83,2.64,HIGH_STRESS
EV_deaa190c,ST008,2025-04-01 18:13:04,2025-04-02 04:40:05,80.92,8.22,86.67,7,63.48,9.07,1.38,HIGH_STRESS
EV_3034a05a,ST002,2025-04-01 18:13:17,2025-04-02 01:09:15,88.89,12.28,80.34,11,60.5,5.5,1.43,HIGH_STRESS
EV_a8d91458,ST018,2025-04-01 18:13:27,2025-04-02 02:42:54,70.26,16.76,87.75,7,49.87,7.12,1.37,HIGH_STRESS
EV_11835752,ST014,2025-04-01 18:14:13,2025-04-02 02:33:58,84.01,13.84,91.66,11,65.37,5.94,2.39,HIGH_STRESS
EV_c1f4dd25,ST007,2025-04-01 18:16:25,2025-04-01 23:11:31,97.73,16.66,82.31,50,64.16,1.28,3.64,HIGH_STRESS
EV_ab2aa3b9,ST019,2025-04-01 18:16:38,2025-04-01 22:01:52,73.52,17.64,98.15,50,59.19,1.18,2.57,HIGH_STRESS
EV_406ff6e7,ST009,2025-04-01 18:17:30,2025-04-02 05:49:03,71.64,7.22,96.05,7,63.64,9.09,2.43,HIGH_STRESS
EV_0dda08e6,ST010,2025-04-01 18:18:08,2025-04-02 03:42:20,88.16,16.05,96.41,11,70.85,6.44,2.96,HIGH_STRESS
EV_d81613a3,ST017,2025-04-01 18:18:31,2025-04-02 01:07:13,80.41,6.79,88.6,22,65.79,2.99,3.82,HIGH_STRESS
EV_d12c57bb,ST001,2025-04-01 18:18:39,2025-04-02 06:53:23,96.19,8.73,83.05,7,71.49,10.21,2.37,HIGH_STRESS
EV_e6f6ff3f,ST002,2025-04-01 18:18:47,2025-04-02 02:57:46,91.3,13.19,92.68,11,72.58,6.6,2.05,HIGH_STRESS
EV_feba2c97,ST012,2025-04-01 18:19:30,2025-04-02 02:05:15,87.27,7.16,87.18,11,69.83,6.35,1.41,HIGH_STRESS
EV_748a020f,ST006,2025-04-01 18:19:37,2025-04-01 22:48:20,95.81,19.63,85.85,22,63.45,2.88,1.59,HIGH_STRESS
EV_98e07456,ST017,2025-04-01 18:19:46,2025-04-02 02:29:20,81.68,19.29,87.89,11,56.03,5.09,3.07,HIGH_STRESS
EV_e1d33626,ST011,2025-04-01 18:19:55,2025-04-02 05:29:35,71.34,8.14,92.89,7,60.46,8.64,2.52,HIGH_STRESS
EV_58353798,ST003,2025-04-01 18:20:21,2025-04-02 04:39:15,76.89,9.49,94.13,7,65.09,9.3,1.02,HIGH_STRESS
EV_97675d45,ST020,2025-04-01 18:20:34,2025-04-02 02:16:34,76.03,10.14,95.4,11,64.82,5.89,2.04,HIGH_STRESS
EV_a0f0a682,ST013,2025-04-01 18:20:34,2025-04-02 08:49:07,93.5,10.11,89.85,7,74.56,10.65,3.82,HIGH_STRESS
EV_2b0e3ecd,ST012,2025-04-01 18:21:07,2025-04-01 21:12:44,81.44,8.16,80.99,50,59.31,1.19,1.67,HIGH_STRESS
EV_38676a58,ST014,2025-04-01 18:21:32,2025-04-02 07:50:33,93.78,9.43,99.03,7,84.03,12.0,1.48,HIGH_STRESS
EV_9adf502f,ST006,2025-04-01 18:21:47,2025-04-02 02:48:34,81.07,10.54,80.12,11,56.41,5.13,3.32,HIGH_STRESS
EV_dd84c3df,ST019,2025-04-01 18:23:00,2025-04-02 00:30:24,86.57,16.03,93.9,22,67.42,3.06,3.06,HIGH_STRESS
EV_b795e99e,ST012,2025-04-01 18:23:13,2025-04-02 00:26:16,73.47,11.97,80.77,11,50.55,4.6,1.46,HIGH_STRESS
EV_e62146ea,ST006,2025-04-01 18:23:20,2025-04-02 03:25:19,88.18,13.29,91.27,11,68.76,6.25,2.78,HIGH_STRESS
EV_238b19fb,ST006,2025-04-01 18:23:39,2025-04-02 00:34:10,86.55,10.25,89.16,22,68.29,3.1,3.07,HIGH_STRESS
EV_f14114b6,ST018,2025-04-01 18:24:21,2025-04-02 06:11:48,94.77,17.71,81.59,7,60.54,8.65,3.14,HIGH_STRESS
EV_219110b2,ST020,2025-04-01 18:24:58,2025-04-02 00:41:28,98.74,9.42,92.85,22,82.39,3.74,2.53,HIGH_STRESS
EV_1bff95b3,ST016,2025-04-01 18:26:00,2025-04-02 06:56:05,83.23,14.78,88.13,7,61.05,8.72,3.78,HIGH_STRESS
EV_38ee67b5,ST020,2025-04-01 18:26:00,2025-04-02 02:21:52,83.11,19.15,82.09,11,52.31,4.76,3.18,HIGH_STRESS
EV_11f1043a,ST018,2025-04-01 18:26:04,2025-04-01 22:16:14,87.93,17.56,90.09,50,63.77,1.28,2.56,HIGH_STRESS
EV_c3bea941,ST016,2025-04-01 18:26:19,2025-04-02 08:32:47,98.51,7.29,88.8,7,80.29,11.47,2.64,HIGH_STRESS
EV_8ebbb07b,ST018,2025-04-01 18:26:56,2025-04-02 04:35:31,74.24,6.26,90.27,7,62.36,8.91,1.23,HIGH_STRESS
EV_93d524cc,ST008,2025-04-01 18:27:28,2025-04-02 06:16:41,83.51,13.61,97.32,7,69.9,9.99,1.83,HIGH_STRESS
EV_0099f098,ST012,2025-04-01 18:27:46,2025-04-01 21:52:00,89.92,5.79,83.0,50,69.43,1.39,2.02,HIGH_STRESS
EV_99b04d7b,ST014,2025-04-01 18:28:27,2025-04-02 08:49:10,87.81,7.13,96.35,7,78.34,11.19,3.15,HIGH_STRESS
EV_73eae0a3,ST001,2025-04-01 18:29:26,2025-04-02 04:52:22,75.67,9.18,81.74,7,54.9,7.84,2.54,HIGH_STRESS
EV_966c241c,ST004,2025-04-01 18:29:58,2025-04-02 06:39:17,79.78,15.63,98.24,7,65.9,9.41,2.74,HIGH_STRESS
EV_5a786644,ST010,2025-04-01 18:30:01,2025-04-02 03:07:20,70.53,8.87,94.37,11,60.3,5.48,3.14,HIGH_STRESS
EV_d3a0b5dc,ST007,2025-04-01 18:30:44,2025-04-02 01:04:31,90.03,14.28,80.82,11,59.91,5.45,1.12,HIGH_STRESS
EV_94a9a349,ST008,2025-04-01 18:32:01,2025-04-02 03:11:17,95.08,10.57,90.12,11,75.63,6.88,1.78,HIGH_STRESS
EV_bcccfa06,ST009,2025-04-01 18:32:57,2025-04-02 00:02:58,89.01,19.89,81.28,22,54.65,2.48,3.02,HIGH_STRESS
EV_f960025a,ST011,2025-04-01 18:33:05,2025-04-02 03:12:15,84.37,12.83,88.95,11,64.23,5.84,2.81,HIGH_STRESS
EV_813a5e3c,ST007,2025-04-01 18:33:12,2025-04-02 03:09:38,88.23,5.58,82.86,11,68.19,6.2,2.41,HIGH_STRESS
EV_1f62209f,ST008,2025-04-01 18:33:22,2025-04-02 02:53:37,84.88,13.7,83.76,11,59.47,5.41,2.93,HIGH_STRESS
EV_6dd75719,ST019,2025-04-01 18:33:27,2025-04-02 01:25:45,77.5,11.77,94.22,22,63.91,2.9,3.97,HIGH_STRESS
EV_59e06de9,ST011,2025-04-01 18:33:28,2025-04-02 06:37:22,71.69,11.66,96.7,7,60.96,8.71,3.36,HIGH_STRESS
EV_bf6aa53e,ST012,2025-04-01 18:33:43,2025-04-02 00:33:58,80.01,8.47,88.94,22,64.39,2.93,3.08,HIGH_STRESS
EV_4630f63e,ST012,2025-04-01 18:33:46,2025-04-02 01:54:31,77.89,12.19,80.85,11,53.48,4.86,2.48,HIGH_STRESS
EV_f90f241a,ST007,2025-04-01 18:33:52,2025-04-02 00:44:56,72.98,13.53,82.25,22,50.15,2.28,3.9,HIGH_STRESS
EV_c70ce5fd,ST009,2025-04-01 18:33:58,2025-04-02 06:28:27,79.24,8.2,82.64,7,58.99,8.43,3.48,HIGH_STRESS
EV_face53bb,ST003,2025-04-01 18:34:35,2025-04-02 05:26:56,85.21,11.52,85.43,7,62.99,9.0,1.87,HIGH_STRESS
EV_202e89d7,ST001,2025-04-01 18:35:19,2025-04-02 06:02:59,91.23,11.01,88.55,7,70.74,10.11,1.36,HIGH_STRESS
EV_a4d75ae3,ST020,2025-04-01 18:35:48,2025-04-02 09:44:47,97.97,10.13,92.43,7,80.63,11.52,3.63,HIGH_STRESS
EV_4c14f18e,ST019,2025-04-01 18:36:21,2025-04-02 04:21:52,89.26,17.64,85.02,7,60.14,8.59,1.17,HIGH_STRESS
EV_f37ffd7c,ST013,2025-04-01 18:36:52,2025-04-01 21:29:37,88.21,16.08,86.24,50,61.89,1.24,1.64,HIGH_STRESS
EV_0604d1d4,ST020,2025-04-01 18:37:33,2025-04-02 00:10:55,83.56,16.59,92.4,22,63.35,2.88,2.68,HIGH_STRESS
EV_161cf5db,ST020,2025-04-01 18:38:26,2025-04-02 08:19:20,93.99,5.89,95.27,7,84.0,12.0,1.68,HIGH_STRESS
EV_9b96fc41,ST006,2025-04-01 18:38:33,2025-04-02 02:11:34,93.33,9.59,84.06,11,69.51,6.32,1.23,HIGH_STRESS
EV_d79ea210,ST015,2025-04-01 18:38:39,2025-04-02 08:44:48,96.91,8.59,94.83,7,83.57,11.94,2.16,HIGH_STRESS
EV_a401beba,ST002,2025-04-01 18:39:17,2025-04-02 01:21:08,80.02,10.96,95.64,22,67.76,3.08,3.62,HIGH_STRESS
EV_2b5df3a1,ST013,2025-04-01 18:39:45,2025-04-02 03:12:55,94.1,11.69,93.42,11,76.9,6.99,1.56,HIGH_STRESS
EV_1fcda70a,ST002,2025-04-01 18:40:57,2025-04-02 05:30:14,75.5,12.21,93.79,7,61.59,8.8,2.02,HIGH_STRESS
EV_64c2046f,ST018,2025-04-01 18:41:28,2025-04-02 03:37:32,86.36,7.77,99.14,11,78.91,7.17,1.76,HIGH_STRESS
EV_15148de1,ST019,2025-04-01 18:41:41,2025-04-02 01:26:13,75.11,14.91,96.75,22,61.47,2.79,3.95,HIGH_STRESS
EV_4ebcf712,ST011,2025-04-01 18:42:43,2025-04-01 21:21:16,80.46,11.86,92.51,50,64.89,1.3,1.34,HIGH_STRESS
EV_36266ea8,ST019,2025-04-01 18:42:44,2025-04-02 04:05:24,98.84,16.78,80.24,11,62.72,5.7,3.68,HIGH_STRESS
EV_fd7227d2,ST005,2025-04-01 18:42:47,2025-04-02 03:04:53,71.71,19.82,89.64,7,50.07,7.15,1.22,HIGH_STRESS
EV_dd676916,ST005,2025-04-01 18:43:32,2025-04-02 02:21:22,70.45,6.43,98.76,11,65.05,5.91,1.72,HIGH_STRESS
EV_6dc0ebfe,ST003,2025-04-01 18:43:39,2025-04-02 05:57:12,79.92,17.07,86.54,7,55.53,7.93,3.29,HIGH_STRESS
EV_14732c7f,ST016,2025-04-01 18:43:47,2025-04-02 07:27:16,80.75,7.58,89.36,7,66.04,9.43,3.29,HIGH_STRESS
EV_9c0eb01c,ST011,2025-04-01 18:44:08,2025-04-02 07:56:37,100.0,18.69,83.54,7,64.85,9.26,3.94,HIGH_STRESS
EV_684fb4ef,ST004,2025-04-01 18:44:10,2025-04-02 05:37:23,78.49,5.47,89.29,7,65.79,9.4,1.49,HIGH_STRESS
EV_2f767163,ST012,2025-04-01 18:44:19,2025-04-02 07:08:37,80.63,16.09,90.52,7,60.02,8.57,3.83,HIGH_STRESS
EV_a26f7dd7,ST019,2025-04-01 18:44:33,2025-04-01 21:49:11,99.5,13.21,94.88,50,81.27,1.63,1.45,HIGH_STRESS
EV_190aa576,ST014,2025-04-01 18:46:05,2025-04-02 05:59:15,76.52,18.95,90.04,7,54.4,7.77,3.45,HIGH_STRESS
EV_dc436e12,ST008,2025-04-01 18:46:34,2025-04-02 09:02:56,91.21,8.13,87.96,7,72.82,10.4,3.87,HIGH_STRESS
EV_1f427d53,ST011,2025-04-01 18:46:34,2025-04-02 00:29:42,96.23,19.77,83.89,22,61.7,2.8,2.91,HIGH_STRESS
EV_afa16cc2,ST005,2025-04-01 18:48:37,2025-04-02 05:24:21,78.06,6.6,91.53,7,66.3,9.47,1.12,HIGH_STRESS
EV_d8d8ba42,ST019,2025-04-01 18:48:38,2025-04-01 23:41:21,71.05,17.93,94.33,22,54.28,2.47,2.41,HIGH_STRESS
EV_c46ee0ad,ST003,2025-04-01 18:48:44,2025-04-02 07:02:23,82.49,13.41,83.72,7,58.01,8.29,3.94,HIGH_STRESS
EV_2aad87fe,ST014,2025-04-01 18:49:17,2025-04-02 03:28:56,95.21,5.82,85.02,11,75.41,6.86,1.81,HIGH_STRESS
EV_f3216eee,ST002,2025-04-01 18:49:33,2025-04-02 07:39:12,96.13,5.42,85.22,7,76.72,10.96,1.87,HIGH_STRESS
EV_53e5c104,ST010,2025-04-01 18:49:37,2025-04-02 03:19:58,89.0,11.58,98.87,11,77.69,7.06,1.44,HIGH_STRESS
EV_15a4b948,ST010,2025-04-01 18:49:40,2025-04-02 06:15:25,72.85,14.95,90.63,7,55.14,7.88,3.55,HIGH_STRESS
EV_1a2e62b4,ST007,2025-04-01 18:51:08,2025-04-02 04:33:23,97.09,5.03,97.35,11,89.63,8.15,1.56,HIGH_STRESS
EV_5fc9aa97,ST010,2025-04-01 18:51:43,2025-04-02 05:15:00,90.86,5.68,97.28,11,83.22,7.57,2.82,HIGH_STRESS
EV_4c390565,ST002,2025-04-01 18:52:06,2025-04-02 07:22:40,88.24,18.74,95.06,7,67.35,9.62,2.89,HIGH_STRESS
EV_b2c956e1,ST008,2025-04-01 18:52:36,2025-04-02 04:30:28,78.2,15.86,84.08,7,53.34,7.62,2.01,HIGH_STRESS
EV_188bf570,ST011,2025-04-01 18:52:38,2025-04-02 01:53:56,81.88,10.97,86.26,11,61.65,5.6,1.42,HIGH_STRESS
EV_7b6ec7fa,ST004,2025-04-01 18:53:33,2025-04-02 04:04:54,94.85,13.02,86.25,11,69.46,6.31,2.87,HIGH_STRESS
EV_7264eb1e,ST004,2025-04-01 18:53:34,2025-04-02 03:21:50,80.65,16.1,91.88,11,61.12,5.56,2.91,HIGH_STRESS
EV_3313b459,ST015,2025-04-01 18:53:36,2025-04-02 05:31:02,94.55,18.22,95.61,11,73.17,6.65,3.97,HIGH_STRESS
EV_1bcac3cd,ST018,2025-04-01 18:53:49,2025-04-02 03:02:31,82.09,8.31,87.91,11,65.34,5.94,2.21,HIGH_STRESS
EV_67ef80f7,ST019,2025-04-01 18:54:25,2025-04-02 03:27:43,73.71,5.98,97.83,11,67.7,6.15,2.4,HIGH_STRESS
EV_9105b97a,ST008,2025-04-01 18:54:42,2025-04-01 22:57:16,94.24,15.32,81.2,22,62.08,2.82,1.22,HIGH_STRESS
EV_bd30f905,ST013,2025-04-01 18:54:46,2025-04-02 02:52:35,78.09,5.38,85.47,11,62.55,5.69,2.28,HIGH_STRESS
EV_ef929b7e,ST006,2025-04-01 18:55:42,2025-04-02 02:46:21,73.41,15.46,95.84,11,59.01,5.36,2.48,HIGH_STRESS
EV_08c7535e,ST001,2025-04-01 18:56:02,2025-04-02 08:18:45,84.69,19.85,97.37,7,65.65,9.38,4.0,HIGH_STRESS
EV_91a1876a,ST006,2025-04-01 18:56:29,2025-04-02 01:57:08,95.04,18.28,88.28,22,66.53,3.02,3.99,HIGH_STRESS
EV_4a145c9b,ST003,2025-04-01 18:57:01,2025-04-02 03:32:23,93.96,6.3,92.15,11,80.67,7.33,1.26,HIGH_STRESS
EV_8ab33c1a,ST001,2025-04-01 18:57:07,2025-04-02 05:08:57,81.93,15.38,93.41,7,63.92,9.13,1.07,HIGH_STRESS
EV_11ad2dab,ST002,2025-04-01 18:57:19,2025-04-02 04:54:12,84.42,10.71,82.7,7,60.77,8.68,1.27,HIGH_STRESS
EV_be4e809c,ST013,2025-04-01 18:57:36,2025-04-02 07:29:16,97.02,15.37,94.86,7,77.12,11.02,1.51,HIGH_STRESS
EV_95fc4659,ST007,2025-04-01 18:58:08,2025-04-02 02:55:05,89.64,15.01,92.35,11,69.33,6.3,1.65,HIGH_STRESS
EV_3d0b842c,ST009,2025-04-01 18:58:11,2025-04-02 03:05:34,90.81,12.07,87.46,11,68.46,6.22,1.9,HIGH_STRESS
EV_c5ac2df6,ST005,2025-04-01 18:58:24,2025-04-02 02:53:31,75.93,7.69,95.8,11,66.91,6.08,1.84,HIGH_STRESS
EV_9fba7021,ST016,2025-04-01 18:58:47,2025-04-02 03:25:51,79.19,13.19,91.84,11,62.28,5.66,2.79,HIGH_STRESS
EV_d3ac3b7c,ST010,2025-04-01 18:59:18,2025-04-02 01:59:01,81.5,9.8,97.77,22,71.7,3.26,3.74,HIGH_STRESS
EV_2ff05c13,ST010,2025-04-01 19:00:25,2025-04-01 21:35:37,88.63,10.25,92.45,50,72.86,1.46,1.13,HIGH_STRESS
EV_8af648dc,ST004,2025-04-01 19:00:33,2025-04-02 03:53:08,79.5,11.69,89.11,11,61.55,5.6,3.28,HIGH_STRESS
EV_8b4c8b55,ST005,2025-04-01 19:00:38,2025-04-02 08:51:11,89.36,15.77,95.0,7,70.8,10.11,3.73,HIGH_STRESS
EV_0a3e5fda,ST001,2025-04-01 19:01:02,2025-04-02 01:39:40,95.86,8.03,93.85,22,82.27,3.74,2.9,HIGH_STRESS
EV_78b01362,ST016,2025-04-01 19:01:33,2025-04-02 02:39:52,77.97,13.15,97.36,11,65.66,5.97,1.67,HIGH_STRESS
EV_f2c9356d,ST001,2025-04-01 19:02:31,2025-04-01 22:50:13,77.41,10.61,86.35,50,58.63,1.17,2.62,HIGH_STRESS
EV_7d15c473,ST008,2025-04-01 19:02:46,2025-04-02 07:53:43,72.51,8.62,98.02,7,64.83,9.26,3.59,HIGH_STRESS
EV_3a954caa,ST004,2025-04-01 19:03:02,2025-04-02 05:26:39,76.12,15.82,89.72,7,56.25,8.04,2.36,HIGH_STRESS
EV_5b20e5ff,ST016,2025-04-01 19:03:15,2025-04-02 06:43:53,75.45,14.71,95.06,7,60.62,8.66,3.02,HIGH_STRESS
EV_130a02d2,ST018,2025-04-01 19:03:20,2025-04-02 00:04:12,98.66,15.18,90.22,50,74.03,1.48,3.53,HIGH_STRESS
EV_1bc34b83,ST005,2025-04-01 19:03:21,2025-04-02 08:57:14,87.87,10.74,93.02,7,72.3,10.33,3.57,HIGH_STRESS
EV_182cb63a,ST015,2025-04-01 19:03:21,2025-04-02 06:33:04,74.91,19.4,89.47,7,52.49,7.5,4.0,HIGH_STRESS
EV_562c5260,ST005,2025-04-01 19:03:42,2025-04-02 01:58:19,91.85,11.03,80.76,22,64.05,2.91,4.0,HIGH_STRESS
EV_05a49414,ST020,2025-04-01 19:04:11,2025-04-02 03:53:03,83.96,16.15,81.75,11,55.08,5.01,3.81,HIGH_STRESS
EV_051ecaec,ST020,2025-04-01 19:04:12,2025-04-02 01:34:36,82.08,5.56,92.96,22,71.74,3.26,3.25,HIGH_STRESS
EV_58a455a6,ST002,2025-04-01 19:04:24,2025-04-02 00:29:13,94.0,11.83,98.96,22,81.9,3.72,1.69,HIGH_STRESS
EV_ba5f9af2,ST008,2025-04-01 19:04:48,2025-04-01 23:36:54,92.38,19.46,99.91,22,74.32,3.38,1.16,HIGH_STRESS
EV_93a11e38,ST015,2025-04-01 19:04:58,2025-04-02 06:35:22,86.36,14.81,81.08,7,57.23,8.18,3.33,HIGH_STRESS
EV_74a0a82d,ST013,2025-04-01 19:05:01,2025-04-02 01:56:22,84.23,11.58,80.54,11,58.09,5.28,1.58,HIGH_STRESS
EV_e16979cd,ST003,2025-04-01 19:05:06,2025-04-01 23:06:33,70.31,6.12,87.5,50,57.22,1.14,2.88,HIGH_STRESS
EV_60a76aba,ST008,2025-04-01 19:05:09,2025-04-02 07:21:16,82.37,5.82,86.37,7,66.35,9.48,2.79,HIGH_STRESS
EV_b6c1ca02,ST010,2025-04-01 19:05:10,2025-04-02 02:37:14,72.79,6.78,94.07,11,63.54,5.78,1.76,HIGH_STRESS
EV_19e33ea4,ST010,2025-04-01 19:06:10,2025-04-02 06:45:18,99.3,19.83,93.5,7,73.16,10.45,1.2,HIGH_STRESS
EV_4661f9ff,ST012,2025-04-01 19:06:14,2025-04-02 01:53:29,90.28,16.2,86.05,11,63.06,5.73,1.05,HIGH_STRESS
EV_4169e7ab,ST010,2025-04-01 19:06:16,2025-04-01 23:09:29,76.4,6.02,88.18,22,62.77,2.85,1.2,HIGH_STRESS
EV_3051f4ab,ST020,2025-04-01 19:07:22,2025-04-02 00:30:11,96.25,11.71,86.07,22,71.57,3.25,2.13,HIGH_STRESS
EV_ec73f6f0,ST019,2025-04-01 19:07:53,2025-04-02 06:24:35,96.29,16.53,88.71,7,69.5,9.93,1.35,HIGH_STRESS
EV_2e29ca79,ST010,2025-04-01 19:07:57,2025-04-02 02:49:30,94.67,12.01,86.37,11,70.4,6.4,1.29,HIGH_STRESS
EV_1f463385,ST001,2025-04-01 19:08:09,2025-04-02 04:37:42,86.79,11.6,86.62,11,65.11,5.92,3.57,HIGH_STRESS
EV_5cdf90e2,ST015,2025-04-01 19:08:16,2025-04-02 06:32:12,71.24,13.75,91.19,7,55.17,7.88,3.52,HIGH_STRESS
EV_72a5dfb5,ST008,2025-04-01 19:08:24,2025-04-02 04:17:56,81.91,10.7,91.07,11,65.83,5.98,3.17,HIGH_STRESS
