timestamp,charging_demand,station_load,queue_length,electricity_price,renewable_energy_ratio,station_id,hour,day_of_week,day_of_month,month,is_weekend,is_peak_hour,location_type_Highway,location_type_Urban,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Rainy,traffic_density_High,traffic_density_Low,traffic_density_Medium
2025-01-22 21:00:00,0.0,0.0,0.0,14.74,0.1813284829239649,ST004,21,2,22,1,0,1,False,True,False,False,True,True,False,False
2025-01-22 22:00:00,0.0,0.0,0.0,14.74,0.1813284829239649,ST004,22,2,22,1,0,0,False,True,False,False,True,True,False,False
2025-01-22 23:00:00,0.0,0.0,0.0,14.74,0.1813284829239649,ST004,23,2,22,1,0,0,False,True,False,False,True,True,False,False
2025-01-23 00:00:00,0.0,0.0,0.0,14.74,0.1813284829239649,ST004,0,3,23,1,0,0,False,True,False,False,True,True,False,False
2025-01-23 01:00:00,0.0,0.0,0.0,14.74,0.1813284829239649,ST004,1,3,23,1,0,0,False,True,False,False,True,True,False,False
2025-01-23 02:00:00,0.0,0.0,0.0,14.74,0.1813284829239649,ST004,2,3,23,1,0,0,False,True,False,False,True,True,False,False
2025-01-23 03:00:00,0.0,0.0,0.0,14.74,0.1813284829239649,ST004,3,3,23,1,0,0,False,True,False,False,True,True,False,False
2025-01-23 04:00:00,20.50505421116471,20.618476117180577,3.0,6.915,0.2678287837829615,ST004,4,3,23,1,0,0,False,True,True,False,False,False,True,False
2025-01-23 05:00:00,35.47833425255624,35.43191541889395,13.0,12.29,0.2068513517325624,ST004,5,3,23,1,0,0,False,True,True,False,False,False,True,False
2025-01-23 06:00:00,21.88140355594724,22.6702007130322,7.0,13.72,0.2635602205460691,ST004,6,3,23,1,0,0,False,True,False,False,True,False,True,False
2025-01-23 07:00:00,0.0,0.0,0.0,13.72,0.2635602205460691,ST004,7,3,23,1,0,0,False,True,False,False,True,False,True,False
2025-01-23 08:00:00,0.0,0.0,0.0,13.72,0.2635602205460691,ST004,8,3,23,1,0,0,False,True,False,False,True,False,True,False
2025-01-23 09:00:00,0.0,0.0,0.0,13.72,0.2635602205460691,ST004,9,3,23,1,0,0,False,True,False,False,True,False,True,False
2025-01-23 10:00:00,86.24246098994857,90.78786873404472,5.0,14.1,0.683021132456088,ST004,10,3,23,1,0,0,False,True,False,True,False,True,False,False
2025-01-23 11:00:00,0.0,0.0,0.0,14.1,0.683021132456088,ST004,11,3,23,1,0,0,False,True,False,True,False,True,False,False
2025-01-23 12:00:00,49.504087502412105,52.89324503324099,10.0,9.65,0.7547239462637607,ST004,12,3,23,1,0,0,False,True,True,False,False,False,False,True
2025-01-23 13:00:00,0.0,0.0,0.0,9.65,0.7547239462637607,ST004,13,3,23,1,0,0,False,True,True,False,False,False,False,True
2025-01-23 14:00:00,0.0,0.0,0.0,9.65,0.7547239462637607,ST004,14,3,23,1,0,0,False,True,True,False,False,False,False,True
2025-01-23 15:00:00,0.0,0.0,0.0,9.65,0.7547239462637607,ST004,15,3,23,1,0,0,False,True,True,False,False,False,False,True
2025-01-23 16:00:00,0.0,0.0,0.0,9.65,0.7547239462637607,ST004,16,3,23,1,0,0,False,True,True,False,False,False,False,True
2025-01-23 17:00:00,82.01075059566261,79.18173610110163,1.0,14.0,0.1261282752686365,ST004,17,3,23,1,0,1,False,True,False,False,True,True,False,False
2025-01-23 18:00:00,0.0,0.0,0.0,14.0,0.1261282752686365,ST004,18,3,23,1,0,1,False,True,False,False,True,True,False,False
2025-01-23 19:00:00,0.0,0.0,0.0,14.0,0.1261282752686365,ST004,19,3,23,1,0,1,False,True,False,False,True,True,False,False
2025-01-23 20:00:00,69.2865943319524,66.6069193668734,6.0,14.54,0.3334270671546222,ST004,20,3,23,1,0,1,False,True,True,False,False,True,False,False
2025-01-23 21:00:00,0.0,0.0,0.0,14.54,0.3334270671546222,ST004,21,3,23,1,0,1,False,True,True,False,False,True,False,False
2025-01-23 22:00:00,0.0,0.0,0.0,14.54,0.3334270671546222,ST004,22,3,23,1,0,0,False,True,True,False,False,True,False,False
2025-01-23 23:00:00,0.0,0.0,0.0,14.54,0.3334270671546222,ST004,23,3,23,1,0,0,False,True,True,False,False,True,False,False
2025-01-24 00:00:00,0.0,0.0,0.0,14.54,0.3334270671546222,ST004,0,4,24,1,0,0,False,True,True,False,False,True,False,False
2025-01-24 01:00:00,30.4045716106331,26.41097961387136,1.0,14.8,0.385341113932536,ST004,1,4,24,1,0,0,False,True,False,False,True,False,True,False
2025-01-24 02:00:00,0.0,0.0,0.0,14.8,0.385341113932536,ST004,2,4,24,1,0,0,False,True,False,False,True,False,True,False
2025-01-24 03:00:00,0.0,0.0,0.0,14.8,0.385341113932536,ST004,3,4,24,1,0,0,False,True,False,False,True,False,True,False
2025-01-24 04:00:00,0.0,0.0,0.0,14.8,0.385341113932536,ST004,4,4,24,1,0,0,False,True,False,False,True,False,True,False
2025-01-24 05:00:00,26.880761973387145,29.340485047556744,1.0,12.55,0.2965807524392913,ST004,5,4,24,1,0,0,False,True,False,False,True,False,True,False
2025-01-24 06:00:00,0.0,0.0,0.0,12.55,0.2965807524392913,ST004,6,4,24,1,0,0,False,True,False,False,True,False,True,False
2025-01-24 07:00:00,81.51949218678061,79.41065893980776,8.0,11.280000000000001,0.33252344935968814,ST004,7,4,24,1,0,0,False,True,False,True,False,True,False,False
2025-01-24 08:00:00,0.0,0.0,0.0,11.280000000000001,0.33252344935968814,ST004,8,4,24,1,0,0,False,True,False,True,False,True,False,False
2025-01-24 09:00:00,0.0,0.0,0.0,11.280000000000001,0.33252344935968814,ST004,9,4,24,1,0,0,False,True,False,True,False,True,False,False
2025-01-24 10:00:00,0.0,0.0,0.0,11.280000000000001,0.33252344935968814,ST004,10,4,24,1,0,0,False,True,False,True,False,True,False,False
2025-01-24 11:00:00,0.0,0.0,0.0,11.280000000000001,0.33252344935968814,ST004,11,4,24,1,0,0,False,True,False,True,False,True,False,False
2025-01-24 12:00:00,65.10482709305217,65.92374986518794,6.0,14.69,0.7110118259908926,ST004,12,4,24,1,0,0,False,True,False,False,True,False,False,True
2025-01-24 13:00:00,40.40318275366975,41.324789686918656,4.0,14.18,0.588905585601486,ST004,13,4,24,1,0,0,False,True,False,True,False,False,False,True
2025-01-24 14:00:00,0.0,0.0,0.0,14.18,0.588905585601486,ST004,14,4,24,1,0,0,False,True,False,True,False,False,False,True
2025-01-24 15:00:00,0.0,0.0,0.0,14.18,0.588905585601486,ST004,15,4,24,1,0,0,False,True,False,True,False,False,False,True
2025-01-24 16:00:00,0.0,0.0,0.0,14.18,0.588905585601486,ST004,16,4,24,1,0,0,False,True,False,True,False,False,False,True
2025-01-24 17:00:00,74.47672939273242,75.61193189285784,7.0,8.36,0.3542262662879968,ST004,17,4,24,1,0,1,False,True,False,True,False,True,False,False
2025-01-24 18:00:00,0.0,0.0,0.0,8.36,0.3542262662879968,ST004,18,4,24,1,0,1,False,True,False,True,False,True,False,False
2025-01-24 19:00:00,90.95668698334865,93.95968282268582,3.0,5.08,0.1389425383495432,ST004,19,4,24,1,0,1,False,True,False,False,True,True,False,False
2025-01-24 20:00:00,91.28073657932352,90.20764915011075,10.0,10.93,0.3282143883608993,ST004,20,4,24,1,0,1,False,True,True,False,False,True,False,False
2025-01-24 21:00:00,0.0,0.0,0.0,10.93,0.3282143883608993,ST004,21,4,24,1,0,1,False,True,True,False,False,True,False,False
2025-01-24 22:00:00,0.0,0.0,0.0,10.93,0.3282143883608993,ST004,22,4,24,1,0,0,False,True,True,False,False,True,False,False
2025-01-24 23:00:00,0.0,0.0,0.0,10.93,0.3282143883608993,ST004,23,4,24,1,0,0,False,True,True,False,False,True,False,False
2025-01-25 00:00:00,0.0,0.0,0.0,10.93,0.3282143883608993,ST004,0,5,25,1,1,0,False,True,True,False,False,True,False,False
2025-01-25 01:00:00,0.0,0.0,0.0,10.93,0.3282143883608993,ST004,1,5,25,1,1,0,False,True,True,False,False,True,False,False
2025-01-25 02:00:00,0.0,0.0,0.0,10.93,0.3282143883608993,ST004,2,5,25,1,1,0,False,True,True,False,False,True,False,False
2025-01-25 03:00:00,0.0,0.0,0.0,10.93,0.3282143883608993,ST004,3,5,25,1,1,0,False,True,True,False,False,True,False,False
2025-01-25 04:00:00,21.03643793676937,18.764281056582952,4.0,12.7,0.1792855663637446,ST004,4,5,25,1,1,0,False,True,True,False,False,False,True,False
2025-01-25 05:00:00,0.0,0.0,0.0,12.7,0.1792855663637446,ST004,5,5,25,1,1,0,False,True,True,False,False,False,True,False
2025-01-25 06:00:00,0.0,0.0,0.0,12.7,0.1792855663637446,ST004,6,5,25,1,1,0,False,True,True,False,False,False,True,False
2025-01-25 07:00:00,0.0,0.0,0.0,12.7,0.1792855663637446,ST004,7,5,25,1,1,0,False,True,True,False,False,False,True,False
2025-01-25 08:00:00,0.0,0.0,0.0,12.7,0.1792855663637446,ST004,8,5,25,1,1,0,False,True,True,False,False,False,True,False
2025-01-25 09:00:00,86.02130569304664,88.83265686209249,7.0,7.96,0.246727870868051,ST004,9,5,25,1,1,0,False,True,False,False,True,True,False,False
2025-01-25 10:00:00,0.0,0.0,0.0,7.96,0.246727870868051,ST004,10,5,25,1,1,0,False,True,False,False,True,True,False,False
2025-01-25 11:00:00,0.0,0.0,0.0,7.96,0.246727870868051,ST004,11,5,25,1,1,0,False,True,False,False,True,True,False,False
2025-01-25 12:00:00,0.0,0.0,0.0,7.96,0.246727870868051,ST004,12,5,25,1,1,0,False,True,False,False,True,True,False,False
2025-01-25 13:00:00,0.0,0.0,0.0,7.96,0.246727870868051,ST004,13,5,25,1,1,0,False,True,False,False,True,True,False,False
2025-01-25 14:00:00,0.0,0.0,0.0,7.96,0.246727870868051,ST004,14,5,25,1,1,0,False,True,False,False,True,True,False,False
2025-01-25 15:00:00,0.0,0.0,0.0,7.96,0.246727870868051,ST004,15,5,25,1,1,0,False,True,False,False,True,True,False,False
2025-01-25 16:00:00,0.0,0.0,0.0,7.96,0.246727870868051,ST004,16,5,25,1,1,0,False,True,False,False,True,True,False,False
2025-01-25 17:00:00,88.2573367579414,92.64360745980662,5.0,14.32,0.1353799584685523,ST004,17,5,25,1,1,1,False,True,True,False,False,True,False,False
2025-01-25 18:00:00,0.0,0.0,0.0,14.32,0.1353799584685523,ST004,18,5,25,1,1,1,False,True,True,False,False,True,False,False
2025-01-25 19:00:00,0.0,0.0,0.0,14.32,0.1353799584685523,ST004,19,5,25,1,1,1,False,True,True,False,False,True,False,False
2025-01-25 20:00:00,0.0,0.0,0.0,14.32,0.1353799584685523,ST004,20,5,25,1,1,1,False,True,True,False,False,True,False,False
2025-01-25 21:00:00,0.0,0.0,0.0,14.32,0.1353799584685523,ST004,21,5,25,1,1,1,False,True,True,False,False,True,False,False
2025-01-25 22:00:00,0.0,0.0,0.0,14.32,0.1353799584685523,ST004,22,5,25,1,1,0,False,True,True,False,False,True,False,False
2025-01-25 23:00:00,23.509130745660848,22.860972925741137,3.0,13.01,0.2061981551428799,ST004,23,5,25,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 00:00:00,34.63805035174295,33.154605591650565,7.0,8.54,0.1479788199038562,ST004,0,6,26,1,1,0,False,True,False,True,False,False,True,False
2025-01-26 01:00:00,19.145906252441375,20.55792768086785,0.0,10.28,0.3285210706637554,ST004,1,6,26,1,1,0,False,True,False,True,False,False,True,False
2025-01-26 02:00:00,8.949233374301226,10.944725473794277,0.0,5.53,0.3287655428334121,ST004,2,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 03:00:00,0.0,0.0,0.0,5.53,0.3287655428334121,ST004,3,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 04:00:00,0.0,0.0,0.0,5.53,0.3287655428334121,ST004,4,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 05:00:00,0.0,0.0,0.0,5.53,0.3287655428334121,ST004,5,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 06:00:00,0.0,0.0,0.0,5.53,0.3287655428334121,ST004,6,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 07:00:00,0.0,0.0,0.0,5.53,0.3287655428334121,ST004,7,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 08:00:00,0.0,0.0,0.0,5.53,0.3287655428334121,ST004,8,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 09:00:00,0.0,0.0,0.0,5.53,0.3287655428334121,ST004,9,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 10:00:00,0.0,0.0,0.0,5.53,0.3287655428334121,ST004,10,6,26,1,1,0,False,True,True,False,False,False,True,False
2025-01-26 11:00:00,43.008888220036994,39.08403619446081,8.0,10.67,0.5487044484891317,ST004,11,6,26,1,1,0,False,True,False,False,True,False,False,True
2025-01-26 12:00:00,0.0,0.0,0.0,10.67,0.5487044484891317,ST004,12,6,26,1,1,0,False,True,False,False,True,False,False,True
2025-01-26 13:00:00,0.0,0.0,0.0,10.67,0.5487044484891317,ST004,13,6,26,1,1,0,False,True,False,False,True,False,False,True
2025-01-26 14:00:00,0.0,0.0,0.0,10.67,0.5487044484891317,ST004,14,6,26,1,1,0,False,True,False,False,True,False,False,True
2025-01-26 15:00:00,37.54536377801417,38.678438397958615,7.0,10.91,0.5489936130016435,ST004,15,6,26,1,1,0,False,True,False,False,True,False,False,True
2025-01-26 16:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,16,6,26,1,1,0,False,True,False,False,True,False,False,True
2025-01-26 17:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,17,6,26,1,1,1,False,True,False,False,True,False,False,True
2025-01-26 18:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,18,6,26,1,1,1,False,True,False,False,True,False,False,True
2025-01-26 19:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,19,6,26,1,1,1,False,True,False,False,True,False,False,True
2025-01-26 20:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,20,6,26,1,1,1,False,True,False,False,True,False,False,True
2025-01-26 21:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,21,6,26,1,1,1,False,True,False,False,True,False,False,True
2025-01-26 22:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,22,6,26,1,1,0,False,True,False,False,True,False,False,True
2025-01-26 23:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,23,6,26,1,1,0,False,True,False,False,True,False,False,True
2025-01-27 00:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,0,0,27,1,0,0,False,True,False,False,True,False,False,True
2025-01-27 01:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,1,0,27,1,0,0,False,True,False,False,True,False,False,True
2025-01-27 02:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,2,0,27,1,0,0,False,True,False,False,True,False,False,True
2025-01-27 03:00:00,0.0,0.0,0.0,10.91,0.5489936130016435,ST004,3,0,27,1,0,0,False,True,False,False,True,False,False,True
2025-01-27 04:00:00,12.981162147335745,15.507730081746908,2.0,11.49,0.3273497655864081,ST004,4,0,27,1,0,0,False,True,False,False,True,False,True,False
2025-01-27 05:00:00,0.0,0.0,0.0,11.49,0.3273497655864081,ST004,5,0,27,1,0,0,False,True,False,False,True,False,True,False
2025-01-27 06:00:00,0.0,0.0,0.0,11.49,0.3273497655864081,ST004,6,0,27,1,0,0,False,True,False,False,True,False,True,False
2025-01-27 07:00:00,0.0,0.0,0.0,11.49,0.3273497655864081,ST004,7,0,27,1,0,0,False,True,False,False,True,False,True,False
2025-01-27 08:00:00,0.0,0.0,0.0,11.49,0.3273497655864081,ST004,8,0,27,1,0,0,False,True,False,False,True,False,True,False
2025-01-27 09:00:00,0.0,0.0,0.0,11.49,0.3273497655864081,ST004,9,0,27,1,0,0,False,True,False,False,True,False,True,False
2025-01-27 10:00:00,80.77405521017039,82.97767192965313,5.0,6.5,0.7350340892483117,ST004,10,0,27,1,0,0,False,True,False,True,False,True,False,False
2025-01-27 11:00:00,0.0,0.0,0.0,6.5,0.7350340892483117,ST004,11,0,27,1,0,0,False,True,False,True,False,True,False,False
2025-01-27 12:00:00,0.0,0.0,0.0,6.5,0.7350340892483117,ST004,12,0,27,1,0,0,False,True,False,True,False,True,False,False
2025-01-27 13:00:00,0.0,0.0,0.0,6.5,0.7350340892483117,ST004,13,0,27,1,0,0,False,True,False,True,False,True,False,False
2025-01-27 14:00:00,58.675828891813126,63.07801313735982,5.0,6.76,0.7168085572717698,ST004,14,0,27,1,0,0,False,True,False,True,False,False,False,True
2025-01-27 15:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,15,0,27,1,0,0,False,True,False,True,False,False,False,True
2025-01-27 16:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,16,0,27,1,0,0,False,True,False,True,False,False,False,True
2025-01-27 17:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,17,0,27,1,0,1,False,True,False,True,False,False,False,True
2025-01-27 18:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,18,0,27,1,0,1,False,True,False,True,False,False,False,True
2025-01-27 19:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,19,0,27,1,0,1,False,True,False,True,False,False,False,True
2025-01-27 20:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,20,0,27,1,0,1,False,True,False,True,False,False,False,True
2025-01-27 21:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,21,0,27,1,0,1,False,True,False,True,False,False,False,True
2025-01-27 22:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,22,0,27,1,0,0,False,True,False,True,False,False,False,True
2025-01-27 23:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,23,0,27,1,0,0,False,True,False,True,False,False,False,True
2025-01-28 00:00:00,0.0,0.0,0.0,6.76,0.7168085572717698,ST004,0,1,28,1,0,0,False,True,False,True,False,False,False,True
2025-01-28 01:00:00,25.6653911413898,21.55544204012199,3.0,14.15,0.2434187279781942,ST004,1,1,28,1,0,0,False,True,True,False,False,False,True,False
2025-01-28 02:00:00,0.0,0.0,0.0,14.15,0.2434187279781942,ST004,2,1,28,1,0,0,False,True,True,False,False,False,True,False
2025-01-28 03:00:00,0.0,0.0,0.0,14.15,0.2434187279781942,ST004,3,1,28,1,0,0,False,True,True,False,False,False,True,False
2025-01-28 04:00:00,17.28435303541908,19.365977800814427,7.0,11.02,0.395344444941494,ST004,4,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 05:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,5,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 06:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,6,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 07:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,7,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 08:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,8,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 09:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,9,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 10:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,10,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 11:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,11,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 12:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,12,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 13:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,13,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 14:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,14,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 15:00:00,0.0,0.0,0.0,11.02,0.395344444941494,ST004,15,1,28,1,0,0,False,True,False,True,False,False,True,False
2025-01-28 16:00:00,43.30292579364172,41.64077839217755,1.0,12.2,0.7281132500080811,ST004,16,1,28,1,0,0,False,True,False,True,False,False,False,True
2025-01-28 17:00:00,69.28061466738188,65.4204371028224,4.0,13.89,0.1490462005109786,ST004,17,1,28,1,0,1,False,True,True,False,False,True,False,False
2025-01-28 18:00:00,0.0,0.0,0.0,13.89,0.1490462005109786,ST004,18,1,28,1,0,1,False,True,True,False,False,True,False,False
2025-01-28 19:00:00,0.0,0.0,0.0,13.89,0.1490462005109786,ST004,19,1,28,1,0,1,False,True,True,False,False,True,False,False
2025-01-28 20:00:00,0.0,0.0,0.0,13.89,0.1490462005109786,ST004,20,1,28,1,0,1,False,True,True,False,False,True,False,False
2025-01-28 21:00:00,66.16670244241533,66.54021877126661,4.0,6.86,0.2250875271894322,ST004,21,1,28,1,0,1,False,True,True,False,False,True,False,False
2025-01-28 22:00:00,0.0,0.0,0.0,6.86,0.2250875271894322,ST004,22,1,28,1,0,0,False,True,True,False,False,True,False,False
2025-01-28 23:00:00,0.0,0.0,0.0,6.86,0.2250875271894322,ST004,23,1,28,1,0,0,False,True,True,False,False,True,False,False
2025-01-29 00:00:00,22.750603912022164,20.922523051323072,4.0,5.79,0.1796440613619038,ST004,0,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 01:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,1,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 02:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,2,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 03:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,3,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 04:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,4,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 05:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,5,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 06:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,6,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 07:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,7,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 08:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,8,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 09:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,9,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 10:00:00,0.0,0.0,0.0,5.79,0.1796440613619038,ST004,10,2,29,1,0,0,False,True,False,True,False,False,True,False
2025-01-29 11:00:00,35.449330759372515,37.61941238272002,2.0,8.59,0.4143518727155396,ST004,11,2,29,1,0,0,False,True,True,False,False,False,False,True
2025-01-29 12:00:00,0.0,0.0,0.0,8.59,0.4143518727155396,ST004,12,2,29,1,0,0,False,True,True,False,False,False,False,True
2025-01-29 13:00:00,0.0,0.0,0.0,8.59,0.4143518727155396,ST004,13,2,29,1,0,0,False,True,True,False,False,False,False,True
2025-01-29 14:00:00,0.0,0.0,0.0,8.59,0.4143518727155396,ST004,14,2,29,1,0,0,False,True,True,False,False,False,False,True
2025-01-29 15:00:00,0.0,0.0,0.0,8.59,0.4143518727155396,ST004,15,2,29,1,0,0,False,True,True,False,False,False,False,True
2025-01-29 16:00:00,0.0,0.0,0.0,8.59,0.4143518727155396,ST004,16,2,29,1,0,0,False,True,True,False,False,False,False,True
2025-01-29 17:00:00,96.10194461927468,94.04351400063636,2.0,14.15,0.2062313339913476,ST004,17,2,29,1,0,1,False,True,True,False,False,True,False,False
2025-01-29 18:00:00,0.0,0.0,0.0,14.15,0.2062313339913476,ST004,18,2,29,1,0,1,False,True,True,False,False,True,False,False
2025-01-29 19:00:00,100.66009458131074,100.0,4.0,11.61,0.376682714980096,ST004,19,2,29,1,0,1,False,True,True,False,False,True,False,False
2025-01-29 20:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,20,2,29,1,0,1,False,True,True,False,False,True,False,False
2025-01-29 21:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,21,2,29,1,0,1,False,True,True,False,False,True,False,False
2025-01-29 22:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,22,2,29,1,0,0,False,True,True,False,False,True,False,False
2025-01-29 23:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,23,2,29,1,0,0,False,True,True,False,False,True,False,False
2025-01-30 00:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,0,3,30,1,0,0,False,True,True,False,False,True,False,False
2025-01-30 01:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,1,3,30,1,0,0,False,True,True,False,False,True,False,False
2025-01-30 02:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,2,3,30,1,0,0,False,True,True,False,False,True,False,False
2025-01-30 03:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,3,3,30,1,0,0,False,True,True,False,False,True,False,False
2025-01-30 04:00:00,0.0,0.0,0.0,11.61,0.376682714980096,ST004,4,3,30,1,0,0,False,True,True,False,False,True,False,False
2025-01-30 05:00:00,32.711431041161454,30.34234609270304,10.0,7.48,0.2819502589030395,ST004,5,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 06:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,6,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 07:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,7,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 08:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,8,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 09:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,9,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 10:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,10,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 11:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,11,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 12:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,12,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 13:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,13,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 14:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,14,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 15:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,15,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 16:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,16,3,30,1,0,0,False,True,True,False,False,False,True,False
2025-01-30 17:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,17,3,30,1,0,1,False,True,True,False,False,False,True,False
2025-01-30 18:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,18,3,30,1,0,1,False,True,True,False,False,False,True,False
2025-01-30 19:00:00,0.0,0.0,0.0,7.48,0.2819502589030395,ST004,19,3,30,1,0,1,False,True,True,False,False,False,True,False
2025-01-30 20:00:00,92.4581868215838,87.8552439127725,5.0,9.25,0.1722063795191377,ST004,20,3,30,1,0,1,False,True,False,False,True,True,False,False
2025-01-30 21:00:00,84.09674643020706,88.3154360008165,3.0,13.17,0.1086056720919541,ST004,21,3,30,1,0,1,False,True,True,False,False,True,False,False
