timestamp,station_id,location_type,vehicle_id,vehicle_type,arrival_time,charging_start_time,charging_end_time,waiting_time,battery_capacity_kWh,initial_soc,final_soc,energy_consumed_kWh,charging_power_kW,charging_duration,queue_length,station_load,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,assigned_charger_id,charging_priority,optimization_reward
2025-01-20 23:45:00,ST005,Highway,EV11919,Car,2025-01-20 23:45:00,2025-01-20 23:53:00,2025-01-21 01:03:00,8,100,46.70576505322095,100.0,53.29423494677905,50,70.11365824589616,5,15.0951808013981,12.49,0.11545467797533461,Low,Cloudy,Monday,Off-Peak,19.59616799177631,CH8,High,-10.055395821019584
2025-01-21 00:00:00,ST016,Urban,EV11920,Car,2025-01-21 00:00:00,2025-01-21 00:04:00,2025-01-21 00:34:00,4,30,32.471838765402275,100.0,20.258448370379316,50,30.165000019712554,6,27.45535805755119,5.28,0.1260319846176985,Low,Rainy,Tuesday,Off-Peak,28.950890551613192,CH7,High,-8.710112072979285
2025-01-21 00:15:00,ST009,Urban,EV11921,Car,2025-01-21 00:15:00,2025-01-21 00:27:00,2025-01-21 02:56:00,12,75,28.592465135197944,100.0,53.55565114860154,22,149.44557183455112,1,15.856590883866813,9.61,0.24361596987735462,Low,Cloudy,Tuesday,Off-Peak,12.633273182258405,CH3,Low,-8.362839080452725
2025-01-21 00:30:00,ST013,Highway,EV11922,Bus,2025-01-21 00:30:00,2025-01-21 00:40:00,2025-01-21 01:20:00,10,40,27.107065864851954,100.0,29.157173654059214,50,40.287608548939296,4,24.600492736499007,6.31,0.14111561132561745,Low,Cloudy,Tuesday,Off-Peak,27.328057123059683,CH7,Medium,-12.686630207531277
2025-01-21 00:45:00,ST014,Highway,EV11923,Car,2025-01-21 00:45:00,2025-01-21 00:57:00,2025-01-21 03:40:00,12,40,49.23572153155461,97.00348274020203,19.10710448345897,7,163.7751812867912,2,25.39597455549231,14.38,0.12573732647861097,Low,Rainy,Tuesday,Off-Peak,23.67073842263854,CH4,Medium,-14.307075116740133
2025-01-21 01:00:00,ST014,Highway,EV11924,Two-Wheeler,2025-01-21 01:00:00,2025-01-21 01:01:00,2025-01-21 04:56:00,1,40,28.18807774908679,96.8275687449429,27.455796398342443,7,235.33539770007806,5,26.622170433970105,6.63,0.16619378340368712,Low,Rainy,Tuesday,Off-Peak,23.973872825216223,CH8,High,-3.838620584683407
2025-01-21 01:15:00,ST018,Urban,EV11925,Bus,2025-01-21 01:15:00,2025-01-21 01:30:00,2025-01-21 03:29:00,15,75,36.0892383357443,94.53924189521972,43.837502669606565,22,119.55682546256335,4,30.15670273054525,11.73,0.11226219324568995,Low,Clear,Tuesday,Off-Peak,28.664111719373356,CH10,High,-19.663474748738352
2025-01-21 01:30:00,ST014,Urban,EV11926,Two-Wheeler,2025-01-21 01:30:00,2025-01-21 01:43:00,2025-01-21 02:23:00,13,30,11.220715741111105,100.0,26.633785277666668,50,40.91939378853053,5,21.72653224660956,11.82,0.2851673758274189,Low,Clear,Tuesday,Off-Peak,21.75703483807797,CH4,Medium,-11.290285174499344
2025-01-21 01:45:00,ST001,Urban,EV11927,Car,2025-01-21 01:45:00,2025-01-21 01:54:00,2025-01-21 06:12:00,9,40,24.103381227213834,99.52064764078253,30.166906565427478,7,258.57348484652124,6,22.962550491892042,11.22,0.38993933120852076,Low,Cloudy,Tuesday,Off-Peak,21.678371485263852,CH9,Medium,-4.894330162122786
2025-01-21 02:00:00,ST005,Urban,EV11928,Car,2025-01-21 02:00:00,2025-01-21 02:09:00,2025-01-21 03:50:00,9,100,13.733971640835481,97.97027479429975,84.23630315346428,50,101.08356378415714,2,24.827606219603393,11.72,0.3994061544461569,Low,Cloudy,Tuesday,Off-Peak,21.21498533187117,CH6,Low,-2.9833366105359724
2025-01-21 02:15:00,ST010,Highway,EV11929,Car,2025-01-21 02:15:00,2025-01-21 02:29:00,2025-01-21 07:11:00,14,40,17.775682200434446,100.0,32.88972711982622,7,282.1438645309503,1,15.793042660321898,14.32,0.39445630437288826,Low,Rainy,Tuesday,Off-Peak,18.94002112152205,CH7,Low,-5.824919400877732
2025-01-21 02:30:00,ST007,Urban,EV11930,Car,2025-01-21 02:30:00,2025-01-21 02:35:00,2025-01-21 06:34:00,5,100,54.537898350449574,98.48092166972356,43.94302331927398,11,239.68921810513086,6,35.98492183768052,11.53,0.2117233432043324,Low,Rainy,Tuesday,Off-Peak,34.30238675449114,CH3,Low,-8.845284071406132
2025-01-21 02:45:00,ST005,Highway,EV11931,Two-Wheeler,2025-01-21 02:45:00,2025-01-21 02:49:00,2025-01-21 04:31:00,4,40,53.57571452893279,100.0,18.569714188426882,11,102.14454758187782,5,34.38927059091664,12.19,0.2646376937109654,Low,Clear,Tuesday,Off-Peak,32.08211578900373,CH7,Medium,-5.438723306854366
2025-01-21 03:00:00,ST002,Urban,EV11932,Two-Wheeler,2025-01-21 03:00:00,2025-01-21 03:15:00,2025-01-21 09:41:00,15,75,40.72244711580595,100.0,44.45816466314554,7,386.81736813110444,7,34.902914736491354,11.85,0.22404738744810407,Low,Rainy,Tuesday,Off-Peak,33.51846969519397,CH2,Medium,-18.75916132385515
2025-01-21 03:15:00,ST020,Urban,EV11933,Car,2025-01-21 03:15:00,2025-01-21 03:19:00,2025-01-21 04:56:00,4,100,12.695622943802807,93.54757069324421,80.85194774944141,50,97.02233729932968,7,35.50309636781087,10.52,0.33714770687449924,Low,Clear,Tuesday,Off-Peak,32.64617898942919,CH6,Low,-4.4861880673271965
2025-01-21 03:30:00,ST003,Urban,EV11934,Car,2025-01-21 03:30:00,2025-01-21 03:44:00,2025-01-21 11:00:00,14,60,14.824100986758424,99.65842436830697,50.90059402892913,7,436.2908059622496,2,16.38133643719199,14.26,0.27151289558753944,Low,Clear,Tuesday,Off-Peak,12.428232120028536,CH10,Medium,-10.130880419812215
2025-01-21 03:45:00,ST005,Urban,EV11935,Bus,2025-01-21 03:45:00,2025-01-21 03:59:00,2025-01-21 08:37:00,14,60,15.712281539598873,100.0,50.572631076240675,11,278.0993573388433,1,19.402561579912362,13.86,0.32655057768859835,Low,Rainy,Tuesday,Off-Peak,20.37207554253052,CH3,High,-8.583994985324523
2025-01-21 04:00:00,ST017,Highway,EV11936,Bus,2025-01-21 04:00:00,2025-01-21 04:13:00,2025-01-21 10:23:00,13,100,32.032684346372065,99.91307526004024,67.88039091366818,11,370.25667771091736,5,21.759920626238458,8.51,0.135596753412817,Low,Cloudy,Tuesday,Off-Peak,18.22849211264048,CH6,Medium,-15.784081522863183
2025-01-21 04:15:00,ST001,Highway,EV11937,Car,2025-01-21 04:15:00,2025-01-21 04:24:00,2025-01-21 07:22:00,9,100,33.97109170563749,99.49093797200844,65.51984626637095,22,178.6904898173753,7,31.48725413126437,5.83,0.2773296397815978,Low,Clear,Tuesday,Off-Peak,31.306166443968763,CH1,High,-10.47756163280494
2025-01-21 04:30:00,ST002,Urban,EV11938,Two-Wheeler,2025-01-21 04:30:00,2025-01-21 04:47:00,2025-01-21 08:08:00,17,60,38.1168163695889,99.62171130179217,36.90293695932196,11,201.2887470508471,4,31.753166569245522,8.33,0.15753986723697766,Low,Clear,Tuesday,Off-Peak,33.90872152719648,CH1,Medium,-20.624437296739774
2025-01-21 04:45:00,ST014,Highway,EV11939,Two-Wheeler,2025-01-21 04:45:00,2025-01-21 04:53:00,2025-01-21 05:56:00,8,100,47.602216844131355,100.0,52.39778315586865,50,63.59398464540537,7,27.75663422344828,7.65,0.3505283020389778,Low,Rainy,Tuesday,Off-Peak,28.484129732163293,CH5,High,-6.535477783520324
2025-01-21 05:00:00,ST017,Highway,EV11940,Two-Wheeler,2025-01-21 05:00:00,2025-01-21 05:07:00,2025-01-21 07:15:00,7,60,20.224097512528978,98.53386671987988,46.985861524410545,22,128.14325870293783,5,25.12286499116596,7.51,0.3018603881367249,Low,Clear,Tuesday,Off-Peak,29.945262549701035,CH7,Low,-5.468761354131447
2025-01-21 05:15:00,ST009,Urban,EV11941,Two-Wheeler,2025-01-21 05:15:00,2025-01-21 05:27:00,2025-01-21 07:19:00,12,75,44.47058542152564,99.27995526298119,41.10702738109166,22,112.11007467570452,3,24.38884038042487,14.47,0.18974952491924402,Low,Cloudy,Tuesday,Off-Peak,22.442752094140914,CH3,High,-12.685282328507654
2025-01-21 05:30:00,ST007,Highway,EV11942,Two-Wheeler,2025-01-21 05:30:00,2025-01-21 05:44:00,2025-01-21 12:53:00,14,100,49.8496311989536,99.97796251354671,50.12833131459311,7,429.6714112679411,4,30.01354871460299,7.91,0.25375679176919286,Low,Clear,Tuesday,Off-Peak,31.04363143882848,CH4,Medium,-14.390005989844813
2025-01-21 05:45:00,ST006,Urban,EV11943,Two-Wheeler,2025-01-21 05:45:00,2025-01-21 05:48:00,2025-01-21 06:46:00,3,60,19.19738530803108,100.0,48.481568815181355,50,58.78803216906309,7,31.58268767827771,11.36,0.3994144065182722,Low,Cloudy,Tuesday,Off-Peak,31.14578902266427,CH8,Medium,-0.834105340107377
2025-01-21 06:00:00,ST013,Highway,EV11944,Car,2025-01-21 06:00:00,2025-01-21 06:00:00,2025-01-21 13:13:00,0,100,19.639521790955293,99.07161910890619,79.4320973179509,11,433.26598537064126,1,13.070679743701096,13.77,0.21152981524798184,Low,Clear,Tuesday,Off-Peak,13.796833665152374,CH6,High,3.2317585086992353
2025-01-21 06:15:00,ST014,Urban,EV11945,Bus,2025-01-21 06:15:00,2025-01-21 06:19:00,2025-01-21 10:53:00,4,60,15.609928223528204,99.53938586403255,50.357674584302615,11,274.67822500528695,8,32.018818780355055,9.31,0.21782774036640778,Low,Clear,Tuesday,Off-Peak,36.925911175974136,CH2,Low,-7.8689315450787785
2025-01-21 06:30:00,ST012,Highway,EV11946,Car,2025-01-21 06:30:00,2025-01-21 06:32:00,2025-01-21 10:39:00,2,60,53.15129805600879,100.0,28.109221166394725,7,247.58105936027928,8,25.277369212446374,8.73,0.3337543019220269,Low,Clear,Tuesday,Off-Peak,25.172035779972912,CH5,Low,-1.0428447848284685
2025-01-21 06:45:00,ST018,Urban,EV11947,Car,2025-01-21 06:45:00,2025-01-21 06:52:00,2025-01-21 09:27:00,7,30,39.5067878352276,99.90283846231284,18.118815188125573,7,155.30413018393352,4,31.042959677040184,13.68,0.3021695613582161,Low,Clear,Tuesday,Off-Peak,32.685139399829005,CH10,Low,-6.143505094661556
2025-01-21 07:00:00,ST010,Urban,EV11948,Two-Wheeler,2025-01-21 07:00:00,2025-01-21 07:03:00,2025-01-21 09:32:00,3,30,10.164661443194241,100.0,26.95060156704173,11,149.14311464155546,3,100.0,13.45,0.17816350423292138,High,Clear,Tuesday,Peak,101.16458935166295,CH1,Low,-19.15509487301236
2025-01-21 07:15:00,ST009,Urban,EV11949,Two-Wheeler,2025-01-21 07:15:00,2025-01-21 07:25:00,2025-01-21 08:57:00,10,30,34.20587655008249,90.4894994886065,16.8850868815572,11,92.10047389940293,5,81.4082002113413,13.36,0.21419384400923722,High,Rainy,Tuesday,Peak,77.04483354375137,CH1,High,-22.355824721991144
2025-01-21 07:30:00,ST016,Urban,EV11950,Car,2025-01-21 07:30:00,2025-01-21 07:47:00,2025-01-21 10:11:00,17,30,42.323426021577475,98.7077972632629,16.915311372505627,7,144.9883831929054,1,66.17852386381279,10.78,0.1919050924555583,High,Cloudy,Tuesday,Peak,67.84677730192429,CH2,Medium,-24.978551999095806
2025-01-21 07:45:00,ST001,Highway,EV11951,Bus,2025-01-21 07:45:00,2025-01-21 07:59:00,2025-01-21 17:58:00,14,100,29.629470045432974,99.5554075632347,69.92593751780171,7,599.3651787240146,0,63.04873573780193,10.53,0.1986092161651791,High,Cloudy,Tuesday,Peak,59.262956961114554,CH9,Low,-20.651470662605014
2025-01-21 08:00:00,ST011,Highway,EV11952,Two-Wheeler,2025-01-21 08:00:00,2025-01-21 08:09:00,2025-01-21 08:56:00,9,75,47.48342510526451,99.94954003280174,39.34958619565292,50,47.219503434783505,0,79.74309754688728,9.37,0.1807153165241457,High,Cloudy,Tuesday,Peak,81.74703334324026,CH3,High,-19.527160013653088
2025-01-21 08:15:00,ST004,Highway,EV11953,Bus,2025-01-21 08:15:00,2025-01-21 08:26:00,2025-01-21 08:58:00,11,30,18.625247349244646,100.0,24.412425795226607,50,32.877061972558934,8,87.94104496585592,9.68,0.24922341384742788,High,Rainy,Tuesday,Peak,87.31128572684266,CH9,Low,-25.11150657774835
2025-01-21 08:30:00,ST017,Urban,EV11954,Car,2025-01-21 08:30:00,2025-01-21 08:39:00,2025-01-21 10:49:00,9,30,44.59511570418105,95.17283113850672,15.173314630297703,7,130.05698254540883,2,77.94253551176106,5.82,0.2580295513272737,High,Rainy,Tuesday,Peak,81.33858710411081,CH7,Medium,-17.847620562534004
2025-01-21 08:45:00,ST019,Urban,EV11955,Bus,2025-01-21 08:45:00,2025-01-21 08:52:00,2025-01-21 14:38:00,7,75,15.63652660647645,100.0,63.27260504514266,11,346.9074427395225,5,71.32679561637704,5.52,0.2737375555611578,High,Clear,Tuesday,Peak,76.16172767437479,CH3,High,-15.553232456440677
2025-01-21 09:00:00,ST015,Urban,EV11956,Two-Wheeler,2025-01-21 09:00:00,2025-01-21 09:03:00,2025-01-21 13:53:00,3,75,28.429044503271065,99.5186173067932,53.31717960264161,11,290.82097965077236,8,100.0,13.97,0.1874756120536586,High,Clear,Tuesday,Peak,98.26723683144598,CH4,Low,-21.375731638390242
2025-01-21 09:15:00,ST005,Urban,EV11957,Two-Wheeler,2025-01-21 09:15:00,2025-01-21 09:20:00,2025-01-21 10:15:00,5,40,48.098141944464466,98.79206614793105,20.277569681386638,22,55.30246276741809,6,83.04341054690818,13.27,0.15003669122611596,High,Rainy,Tuesday,Peak,86.54649864272159,CH10,High,-20.10758137259816
2025-01-21 09:30:00,ST017,Highway,EV11958,Bus,2025-01-21 09:30:00,2025-01-21 09:42:00,2025-01-21 13:36:00,12,60,26.231236198922222,97.75463557832575,42.91403962764212,11,234.07657978713885,2,84.8907740936711,7.02,0.3067223002449552,High,Clear,Tuesday,Peak,81.75958121417665,CH6,Medium,-20.776485811385566
2025-01-21 09:45:00,ST012,Highway,EV11959,Car,2025-01-21 09:45:00,2025-01-21 10:06:00,2025-01-21 10:27:00,21,30,42.38018306802445,100.0,17.285945079592665,50,21.966124443757284,7,71.62853198275879,10.11,0.24917629478454148,High,Rainy,Tuesday,Peak,67.23255067068806,CH7,Low,-31.350417553015514
2025-01-21 10:00:00,ST007,Urban,EV11960,Car,2025-01-21 10:00:00,2025-01-21 10:16:00,2025-01-21 12:21:00,16,60,24.746574388060495,100.0,45.152055367163705,22,125.28115848585398,3,100.0,5.72,0.5944834754079371,High,Rainy,Tuesday,Peak,100.97124377177549,CH8,Low,-19.665495737761887
2025-01-21 10:15:00,ST001,Urban,EV11961,Bus,2025-01-21 10:15:00,2025-01-21 10:29:00,2025-01-21 12:10:00,14,30,37.81188628501452,99.65697182247104,18.553525661236954,11,101.20104906129247,5,89.33474362784943,9.91,0.4784116806814031,High,Rainy,Tuesday,Peak,94.29222589844473,CH2,Medium,-20.014598305127798
2025-01-21 10:30:00,ST004,Highway,EV11962,Bus,2025-01-21 10:30:00,2025-01-21 10:38:00,2025-01-21 11:42:00,8,40,43.82291172314515,100.0,22.470835310741943,22,64.21835399594782,8,87.93630170852819,8.97,0.775368740839508,High,Clear,Tuesday,Peak,88.04034859571851,CH5,Low,-6.326198116520402
2025-01-21 10:45:00,ST003,Highway,EV11963,Two-Wheeler,2025-01-21 10:45:00,2025-01-21 10:52:00,2025-01-21 15:36:00,7,75,29.395018246931727,98.95342562663744,52.16880553477928,11,284.5571210987961,1,98.2818334495449,11.79,0.7306548591084023,High,Cloudy,Tuesday,Peak,95.9929510688992,CH6,Low,-5.236720916656914
2025-01-21 11:00:00,ST003,Urban,EV11964,Two-Wheeler,2025-01-21 11:00:00,2025-01-21 11:12:00,2025-01-21 12:46:00,12,100,21.61543881910908,100.0,78.38456118089093,50,94.27763186529356,0,34.78731698360141,13.89,0.7962895642215112,Medium,Cloudy,Tuesday,Off-Peak,35.47313879050139,CH5,Medium,4.931223529925052
2025-01-21 11:15:00,ST009,Highway,EV11965,Two-Wheeler,2025-01-21 11:15:00,2025-01-21 11:26:00,2025-01-21 11:43:00,11,30,49.2733632993096,98.46690026880505,14.758061090848635,50,17.709673309018363,5,39.72902695150454,5.71,0.40395184265682266,Medium,Clear,Tuesday,Off-Peak,37.788991039076905,CH2,High,-9.327250110596228
2025-01-21 11:30:00,ST016,Urban,EV11966,Bus,2025-01-21 11:30:00,2025-01-21 11:32:00,2025-01-21 13:13:00,2,60,36.49315454183388,98.2164091381712,37.03395275780239,22,101.00168933946107,3,50.369667479960704,11.02,0.635107114065096,Medium,Cloudy,Tuesday,Off-Peak,46.54575382629224,CH7,Medium,5.479279925960737
2025-01-21 11:45:00,ST020,Urban,EV11967,Bus,2025-01-21 11:45:00,2025-01-21 11:50:00,2025-01-21 13:04:00,5,60,56.67811558013666,100.0,25.993130651918,22,74.69106473424449,8,41.44858151952419,5.85,0.7363334763656344,Medium,Cloudy,Tuesday,Off-Peak,40.71873968409874,CH9,High,4.800287987064193
2025-01-21 12:00:00,ST011,Highway,EV11968,Car,2025-01-21 12:00:00,2025-01-21 12:15:00,2025-01-21 13:09:00,15,60,23.03146489374832,98.85660627519583,45.49508482886851,50,54.5941017946422,6,57.42038403744804,6.03,0.4646165839757078,Medium,Rainy,Tuesday,Off-Peak,57.4376305052813,CH7,High,-15.545579288218374
2025-01-21 12:15:00,ST015,Highway,EV11969,Two-Wheeler,2025-01-21 12:15:00,2025-01-21 12:24:00,2025-01-21 15:19:00,9,40,22.362554494189077,100.0,31.054978202324367,11,175.01918985511384,5,39.65282812582129,5.15,0.6760933333658092,Medium,Clear,Tuesday,Off-Peak,35.63594272819366,CH10,High,0.8522343758100188
2025-01-21 12:30:00,ST002,Urban,EV11970,Two-Wheeler,2025-01-21 12:30:00,2025-01-21 12:41:00,2025-01-21 18:21:00,11,75,16.224907796320025,99.37261733565975,62.3607821545048,11,340.1497208427534,4,40.51432473519756,6.07,0.4521849445678905,Medium,Rainy,Tuesday,Off-Peak,36.13655168898599,CH1,Low,-7.537316610002797
2025-01-21 12:45:00,ST004,Highway,EV11971,Bus,2025-01-21 12:45:00,2025-01-21 12:57:00,2025-01-21 13:34:00,12,40,29.77694381805697,100.0,28.089222472777212,50,37.25390394024972,6,59.54319609427153,10.31,0.4409768464930614,Medium,Clear,Tuesday,Off-Peak,61.64086893368707,CH10,Medium,-13.679333824062466
2025-01-21 13:00:00,ST003,Urban,EV11972,Bus,2025-01-21 13:00:00,2025-01-21 13:06:00,2025-01-21 13:35:00,6,30,14.62007162653525,96.78173657067484,24.648499483241878,50,29.57819937989025,6,63.06401605341015,8.39,0.5419205677125494,Medium,Cloudy,Tuesday,Off-Peak,63.860301329241594,CH2,Medium,-5.3551861793055515
2025-01-21 13:15:00,ST015,Highway,EV11973,Two-Wheeler,2025-01-21 13:15:00,2025-01-21 13:23:00,2025-01-21 14:09:00,8,40,13.157460095343172,100.0,34.73701596186273,50,46.383563498414624,5,47.064769918209436,13.21,0.76590088984118,Medium,Rainy,Tuesday,Off-Peak,43.80544375484314,CH8,Low,3.0640727115935107
2025-01-21 13:30:00,ST003,Urban,EV11974,Two-Wheeler,2025-01-21 13:30:00,2025-01-21 13:44:00,2025-01-21 19:29:00,14,75,45.79347717916175,99.5232122504793,40.29730130348816,7,345.4054397441843,5,52.17902327149314,7.82,0.7965183227601591,Medium,Clear,Tuesday,Off-Peak,50.53530284008711,CH7,Medium,-3.040254971493855
2025-01-21 13:45:00,ST007,Highway,EV11975,Bus,2025-01-21 13:45:00,2025-01-21 13:50:00,2025-01-21 21:00:00,5,60,15.506801432602444,99.24289213783554,50.241654423139856,7,430.6427521983417,3,47.4624347469682,9.64,0.6087719811215041,Medium,Clear,Tuesday,Off-Peak,51.990480602607605,CH6,Medium,2.2706724842514845
2025-01-21 14:00:00,ST020,Highway,EV11976,Car,2025-01-21 14:00:00,2025-01-21 14:17:00,2025-01-21 16:33:00,17,30,49.94762562084528,100.0,15.015712313746416,7,136.43223777582193,6,48.429012354929824,10.02,0.6088335236649106,Medium,Rainy,Tuesday,Off-Peak,45.36995774782588,CH8,Low,-11.420796761038648
2025-01-21 14:15:00,ST009,Highway,EV11977,Car,2025-01-21 14:15:00,2025-01-21 14:26:00,2025-01-21 17:04:00,11,75,18.18529090692095,95.88531720307913,58.27501972211863,22,158.93187196941443,6,39.97758289214876,14.2,0.5449466327485764,Medium,Rainy,Tuesday,Off-Peak,38.04455559601874,CH3,Medium,-5.647117595972462
2025-01-21 14:30:00,ST005,Urban,EV11978,Bus,2025-01-21 14:30:00,2025-01-21 14:41:00,2025-01-21 17:07:00,11,100,48.16467762794738,100.0,51.83532237205263,22,146.56867345254895,4,38.63618194087448,10.34,0.6999933268121274,Medium,Rainy,Tuesday,Off-Peak,36.59161405243415,CH1,High,0.272563416188925
2025-01-21 14:45:00,ST013,Urban,EV11979,Bus,2025-01-21 14:45:00,2025-01-21 14:53:00,2025-01-21 18:54:00,8,40,26.97850364026262,97.30136313239778,28.129143796854066,7,241.10694683017766,2,52.515416243950625,13.08,0.4765781166837087,Medium,Cloudy,Tuesday,Off-Peak,55.98341225209824,CH8,Low,-5.205739748278866
2025-01-21 15:00:00,ST002,Urban,EV11980,Car,2025-01-21 15:00:00,2025-01-21 15:06:00,2025-01-21 15:54:00,6,75,46.49991554949852,100.0,40.125063337876114,50,48.311230834936296,3,36.16348302709073,10.15,0.708870273712897,Medium,Rainy,Tuesday,Off-Peak,37.54128955027571,CH7,Medium,6.533411605968765
2025-01-21 15:15:00,ST009,Urban,EV11981,Car,2025-01-21 15:15:00,2025-01-21 15:27:00,2025-01-21 20:10:00,12,60,45.478385819903046,100.0,32.712968508058175,7,283.8322709094076,1,42.763320074060715,5.7,0.48085704249735417,Medium,Clear,Tuesday,Off-Peak,45.70335746610964,CH2,Medium,-6.626952739891518
2025-01-21 15:30:00,ST013,Urban,EV11982,Bus,2025-01-21 15:30:00,2025-01-21 15:38:00,2025-01-21 20:44:00,8,40,11.336225212258741,100.0,35.465509915096504,7,306.78815154222866,1,40.79482982989755,11.73,0.6123231712361665,Medium,Rainy,Tuesday,Off-Peak,39.649071610764,CH8,Medium,1.710729171105486
2025-01-21 15:45:00,ST017,Urban,EV11983,Two-Wheeler,2025-01-21 15:45:00,2025-01-21 15:49:00,2025-01-21 21:50:00,4,75,11.340689890883551,99.6286113639675,66.21594110481296,11,361.177860571707,4,57.56335092556718,6.12,0.6896912949227345,Medium,Cloudy,Tuesday,Off-Peak,56.419937823328006,CH3,Low,3.1780686625685988
2025-01-21 16:00:00,ST003,Highway,EV11984,Bus,2025-01-21 16:00:00,2025-01-21 16:02:00,2025-01-22 00:37:00,2,75,20.090980409888147,100.0,59.93176469258389,7,515.9252148055332,8,47.019556190154915,7.61,0.7563172206761295,Medium,Cloudy,Tuesday,Off-Peak,45.06785565997065,CH3,Low,7.285605382252898
2025-01-21 16:15:00,ST012,Highway,EV11985,Bus,2025-01-21 16:15:00,2025-01-21 16:25:00,2025-01-21 17:19:00,10,100,47.01564921654913,92.51190138487874,45.49625216832961,50,54.59550260199553,10,62.3224133231518,14.66,0.49168248446507645,Medium,Cloudy,Tuesday,Off-Peak,58.758886973873,CH9,High,-12.714008130678067
2025-01-21 16:30:00,ST006,Highway,EV11986,Bus,2025-01-21 16:30:00,2025-01-21 16:41:00,2025-01-21 17:49:00,11,100,45.490304445199506,100.0,54.509695554800494,50,68.53701865078096,7,64.59682542456893,9.27,0.5173643640077581,Medium,Rainy,Tuesday,Off-Peak,65.99346809246735,CH10,Medium,-11.898434164681046
2025-01-21 16:45:00,ST001,Urban,EV11987,Car,2025-01-21 16:45:00,2025-01-21 16:58:00,2025-01-21 18:01:00,13,30,15.375570652856842,93.06195605909636,23.305915621871858,22,63.561588059650525,4,48.08280254976875,11.91,0.7197135230670599,Medium,Rainy,Tuesday,Off-Peak,48.01606531773422,CH10,High,-3.025154817941953
2025-01-21 17:00:00,ST005,Highway,EV11988,Two-Wheeler,2025-01-21 17:00:00,2025-01-21 17:08:00,2025-01-22 01:06:00,8,100,43.466320638678695,99.3125785841238,55.846257945445096,7,478.68221096095795,5,74.64892500437587,12.96,0.12526403622120613,High,Rainy,Tuesday,Peak,74.89782783192737,CH6,Low,-21.67186391423899
2025-01-21 17:15:00,ST005,Highway,EV11989,Car,2025-01-21 17:15:00,2025-01-21 17:34:00,2025-01-21 21:35:00,19,100,13.353281427068783,100.0,86.64671857293122,22,241.21996430875782,0,97.7626659705492,14.48,0.12102948965778663,High,Cloudy,Tuesday,Peak,98.9091227658609,CH6,Low,-34.92164850437624
2025-01-21 17:30:00,ST014,Highway,EV11990,Two-Wheeler,2025-01-21 17:30:00,2025-01-21 17:40:00,2025-01-21 21:04:00,10,40,39.86063470929966,99.45392616025899,23.83731658038373,7,204.31985640328912,6,85.81476762537517,11.03,0.3034750181389413,High,Rainy,Tuesday,Peak,89.6593423809803,CH1,Medium,-21.058702980906798
2025-01-21 17:45:00,ST005,Highway,EV11991,Two-Wheeler,2025-01-21 17:45:00,2025-01-21 18:01:00,2025-01-21 20:02:00,16,30,51.427570423252064,98.66962395835228,14.172616060530062,7,121.47956623311484,3,92.25793042834799,14.79,0.1350117763607403,High,Rainy,Tuesday,Peak,91.57500300843041,CH2,Low,-31.90123279484739
2025-01-21 18:00:00,ST007,Urban,EV11992,Bus,2025-01-21 18:00:00,2025-01-21 18:09:00,2025-01-21 18:27:00,9,30,57.66080152530932,100.0,12.701759542407205,50,18.531961066239823,8,89.13168420513236,11.16,0.3826369941272513,High,Rainy,Tuesday,Peak,93.64295452780614,CH9,Low,-19.347227017208933
2025-01-21 18:15:00,ST020,Highway,EV11993,Car,2025-01-21 18:15:00,2025-01-21 18:15:00,2025-01-21 23:00:00,0,60,12.492343705722716,99.76657541620347,52.36453902628845,11,285.6247583252097,0,96.21843757474069,10.21,0.3932306994006395,High,Cloudy,Tuesday,Peak,101.05684929143285,CH4,Low,-7.4467665329289545
2025-01-21 18:30:00,ST019,Urban,EV11994,Bus,2025-01-21 18:30:00,2025-01-21 18:44:00,2025-01-21 20:03:00,14,30,52.485825901060984,100.0,14.254252229681704,11,79.00895569668457,8,92.04517639721075,14.25,0.16855754431202333,High,Cloudy,Tuesday,Peak,91.98236844183181,CH1,Medium,-31.35230895008145
2025-01-21 18:45:00,ST010,Urban,EV11995,Two-Wheeler,2025-01-21 18:45:00,2025-01-21 19:01:00,2025-01-21 19:22:00,16,40,41.982247187902686,85.88810771570546,17.562344211121108,50,21.074813053345327,7,74.60959535235196,9.59,0.2840794206308235,High,Cloudy,Tuesday,Peak,72.09517242251937,CH8,Medium,-25.89953645154569
2025-01-21 19:00:00,ST014,Highway,EV11996,Bus,2025-01-21 19:00:00,2025-01-21 19:14:00,2025-01-22 00:03:00,14,60,42.17677391428654,98.50868951545087,33.7991493606986,7,289.70699452027367,0,78.1707097281049,13.07,0.23688989253716677,High,Rainy,Tuesday,Peak,81.6379638160035,CH7,High,-22.527445169505977
2025-01-21 19:15:00,ST011,Urban,EV11997,Car,2025-01-21 19:15:00,2025-01-21 19:20:00,2025-01-22 03:19:00,5,100,12.270507804185184,100.0,87.72949219581481,11,479.15396236899505,3,86.34403093775049,5.36,0.16737105171932143,High,Cloudy,Tuesday,Peak,90.39945677424615,CH7,Medium,-18.747674635970455
